_id,data/faceRectangle/top,data/faceRectangle/width,data/faceRectangle/left,data/faceRectangle/height,data/faceId,data/attributes/age,data/attributes/gender,data/attributes/headPose/yaw,data/attributes/headPose/pitch,data/attributes/headPose/roll,_id,scores/scores/neutral,scores/scores/surprise,scores/scores/anger,scores/scores/happiness,scores/scores/fear,scores/scores/sadness,scores/scores/contempt,scores/scores/disgust,scores/faceRectangle/width,scores/faceRectangle/left,scores/faceRectangle/top,scores/faceRectangle/height
162751.jpg1,129,150,231,150,08539b6d-7acf-464b-9b65-65935b4fc5ce,41,female,-4.2,0,6.7,168251.jpg2,2.94E-13,8.03E-16,2.00E-19,1,9.26E-17,4.87E-16,5.57E-19,2.83E-17,127,417,76,127
163001.jpg1,104,175,267,175,8bdf5da1-1a92-4374-b6c8-20a12cb21059,46,female,-0.3,0,-0.2,168501.jpg1,0.9646618,0.01941073,0.008373456,0.001459608,0.000975684,0.001935113,0.001773817,0.001409841,146,65,98,146
163251.jpg1,103,170,222,170,0837be49-b434-4a03-9df4-271f304d88c2,40,female,5,0,-7.9,168501.jpg2,0.000191712,3.16104E-06,1.11E-08,0.9997438,1.64E-09,1.19E-09,6.12185E-05,8.62E-08,127,434,85,127
163501.jpg1,75,155,101,155,4a38a0e7-e3d9-4f71-9866-0cd87e4aab8a,81,male,11.2,0,-2.9,169001.jpg1,0.9848716,0.00044474,0.003741289,0.000557289,3.11992E-05,0.006614486,0.003352225,0.000387146,106,274,72,106
163501.jpg2,87,129,438,129,eb1815e6-87dd-430a-b1d3-10ab79392232,40,female,3.3,0,-4.6,169251.jpg1,0.7522311,0.001072327,0.004776103,0.215865463,0.000294173,0.007922324,0.015418508,0.002419961,58,236,70,58
163751.jpg1,84,143,108,143,27910df3-6c20-4738-8863-d5e902bc97ad,83,male,14.9,0,-7.4,169501.jpg1,3.56E-08,3.49E-13,5.85E-16,0.99999994,2.16E-15,1.16E-15,1.55E-10,1.59E-15,75,419,127,75
163751.jpg2,143,118,469,118,b1ad0a6f-22c4-46f7-8bd7-8e3e7981f27f,36,female,24,0,0,169751.jpg1,0.7647782,0.005344766,0.07186749,0.005135944,0.003172312,0.114108428,0.008484748,0.027108116,105,250,102,105
164001.jpg1,84,151,187,151,6ccbd093-cbf4-488f-85a5-3776974e05e1,71,male,18.6,0,2.4,170001.jpg1,0.1901704,0.034497518,0.7006174,0.009268523,0.004151759,0.002993413,0.001698311,0.056602668,107,257,101,107
164251.jpg1,80,152,205,152,53023457-0fb3-4734-a0b8-99866ebc3d01,71,male,21.8,0,-4.1,170251.jpg1,0.828279734,0.028543754,0.015322715,0.011513872,0.002461586,0.053140942,0.039895352,0.02084207,105,242,99,105
164501.jpg1,75,155,171,155,b04edb4b-d8e0-4cf0-a6bd-2f665d35f3b6,82,male,16.5,0,3.5,170501.jpg1,0.888988137,0.06946605,0.009403762,0.010307074,0.000924146,0.00248964,0.005157684,0.013263517,108,261,58,108
164501.jpg2,103,120,433,120,56ee87d6-55e3-4950-996e-cab6bb14aad0,37,female,-10.9,0,9.7,171751.jpg1,0.713700652,0.014122192,0.007207849,0.234034732,0.001884428,0.002294844,0.023254821,0.003500488,121,298,93,121
164751.jpg1,88,152,141,152,895aa9bf-6c16-4456-aa3c-445b5e63ec03,82,male,29.9,0,-6.8,172001.jpg1,0.3149957,0.00031803,0.000593496,0.646535754,0.000132175,0.000718037,0.03532506,0.001381703,119,257,86,119
164751.jpg2,98,128,479,128,6cbbf0e5-e961-4bfd-9a9b-48aeaa9eec12,46,female,8.6,0,-1.4,172251.jpg1,0.8092288,0.000802586,0.001960647,0.001898194,0.002420039,0.173955038,0.007889646,0.001845075,73,178,58,73
165001.jpg1,139,99,467,99,e66d3563-3ef6-41d5-aa64-c89a312bc2e1,52,female,10,0,-1,172251.jpg2,0.580842555,0.001132825,0.001432183,0.394593567,0.000242083,0.018615076,0.00266753,0.000474202,69,395,99,69
165251.jpg1,149,100,441,100,2e602705-1332-4d0a-8b79-67beaed27dba,46,female,7,0,-6,172501.jpg1,0.8891909,0.07580319,0.007489137,0.002742339,0.004781684,0.004270846,0.014702226,0.001019657,120,251,80,120
165501.jpg1,180,109,308,109,010ffbe6-273a-4220-a5b3-8eaa486fb17d,41,female,8.2,0,18,172751.jpg1,0.475231826,0.016831912,0.003291013,0.4712,0.006755459,0.006220263,0.017558727,0.002910837,125,260,94,125
166001.jpg1,102,123,231,123,b09432fa-17be-4944-90f4-4f912d59d12d,37,female,6.8,0,-4,173001.jpg1,0.308096051,0.008224494,0.008557799,0.6562243,0.000193347,0.00305974,0.008536223,0.007108006,43,478,108,43
166251.jpg1,92,153,194,153,b86f0aad-1ad7-459f-b0d5-8ff62801ed47,82,male,17.4,0,-5.7,173251.jpg1,0.099653676,0.00111344,0.000503651,0.883675754,5.95442E-05,0.009532423,0.002022836,0.003438644,45,249,51,45
166501.jpg1,81,156,183,156,2a387fc8-2b53-4d66-acec-90eed4579711,80,male,18.9,0,-6.8,173501.jpg1,0.022586558,0.000115198,9.47177E-06,0.976936758,9.20578E-06,0.000338142,4.06865E-06,6.27E-07,41,266,111,41
166751.jpg1,85,153,170,153,31f11cb7-a71d-4927-b763-a63b336e05c1,82,male,21.8,0,-7.4,173751.jpg1,0.539067864,0.02416651,0.007064678,0.3977044,0.003300259,0.0191316,0.003125609,0.00643911,128,374,109,128
167001.jpg1,67,156,228,156,90df0fd9-f73b-48dc-b7e0-7a1d79c23d14,81,male,20.7,0,-0.9,174001.jpg1,0.819255948,0.012191857,0.027269675,0.09979447,0.00087174,0.03889061,0.000740525,0.000985188,64,443,72,64
167251.jpg1,113,157,229,157,5cd9c5a9-bf57-412a-b51a-5ef345e0571f,84,male,16,0,-2.1,174001.jpg2,0.8423261,0.08938259,0.04005244,0.004196497,0.003954983,0.019247267,0.000453465,0.000386683,61,150,63,61
167501.jpg1,69,152,215,152,81523b9b-4ae4-4844-842c-5f022c8b7389,69,male,21.7,0,-4.8,174501.jpg1,0.1953055,4.80431E-05,5.12579E-05,0.803792238,2.18856E-06,5.7233E-05,0.000741674,1.87766E-06,48,461,242,48
167751.jpg1,76,156,248,156,5e8dc3a7-1c9e-4268-97a3-118161739b62,84,male,9.1,0,-3,175751.jpg1,0.327463031,0.000343136,1.72301E-05,0.6621455,0.000163065,0.004421082,0.005382784,6.41637E-05,122,297,92,122
168001.jpg1,95,154,169,154,840945a5-4b89-4f61-88a7-0e678aa2cf07,84,male,-4.1,0,1.5,176251.jpg1,0.7298911,0.000464779,0.000165096,1.18327E-05,0.000446709,0.268929154,5.37951E-05,3.75197E-05,120,261,161,120
168251.jpg1,106,154,53,154,1add237d-898d-4761-9f52-8da422885e6a,85,male,5.8,0,-0.6,176501.jpg1,0.882496655,0.001871592,0.001459189,0.04938359,0.001204317,0.051496364,0.010873263,0.001215041,125,267,92,125
168251.jpg2,76,125,418,125,5266f270-caa5-417d-8bb0-f4501097d42e,43,female,-10.9,0,-4.5,176751.jpg1,0.6584415,0.006022817,0.001363887,0.262524843,0.000460754,0.019239258,0.047208775,0.004738164,121,270,94,121
168501.jpg1,97,146,65,146,dfee8df6-92ef-4955-b5a6-430f0e44d12c,77,male,35.5,0,-9.2,177001.jpg1,0.7441197,0.001763466,0.000696843,0.130589783,0.002002015,0.1100757,0.007762461,0.002990037,126,288,114,126
168501.jpg2,85,126,433,126,1eb0311a-8640-4479-9eab-6a442389ecb0,48,female,-0.8,0,-11.3,177251.jpg1,0.090807825,0.025252594,6.7045E-05,0.858847737,0.002245026,0.019690462,0.001810589,0.001278697,128,254,96,128
169001.jpg1,72,105,274,105,65fb0232-baa8-4b7a-b96b-e93abe0d5fcb,71,male,23.4,0,1.9,177501.jpg1,0.967745543,0.003241285,0.002200848,0.011909593,0.000119089,0.008841474,0.005490565,0.00045162,122,285,90,122
169251.jpg1,70,59,236,59,7a6b9af6-7214-4c48-9594-daa3bc53ea86,71,male,-12.7,0,-11.1,177751.jpg1,0.793453157,0.002450988,0.002765516,0.09814957,0.001071856,0.060578786,0.033495553,0.008034594,121,291,103,121
169501.jpg1,126,75,419,75,32a124fa-7096-476e-bacc-3ece2dde8a33,40,female,-0.3,0,-6.2,178001.jpg1,0.9040176,0.021487879,0.000707385,0.057323802,0.000372668,0.005343724,0.009968131,0.000778762,119,297,89,119
169751.jpg1,101,108,248,108,723f6a9c-04d3-42fd-a8ed-cb041f1ac351,88,male,11.4,0,-7.3,178251.jpg1,0.905625463,0.001449216,0.001471554,0.038641177,0.001213119,0.036982425,0.013372539,0.001244488,128,239,94,128
170001.jpg1,102,106,258,106,edaab00a-c55d-4d7d-b9ec-70c2b39d57dc,78,male,22.5,0,-5.6,178501.jpg1,0.858846366,0.003848625,0.007415731,0.08368596,0.000512191,0.017856622,0.020569257,0.007265241,126,292,93,126
170251.jpg1,98,104,244,104,c2ca19e2-bd73-41ca-9851-3de22a08342f,81,male,12.8,0,-1.8,178751.jpg1,0.72469306,0.006595244,0.009534449,0.19176203,0.002727344,0.013582456,0.03692915,0.014176256,128,288,100,128
170501.jpg1,57,110,260,110,59178614-4e63-4adb-a3c9-8dcc3a09093b,78,male,12.7,0,-2,179001.jpg1,0.9477311,0.000910449,0.00422245,0.009126931,0.000164728,0.012410518,0.022636276,0.002797542,124,277,90,124
171751.jpg1,93,121,297,121,086e6168-94d3-4790-b5a9-efb0f9834d1b,44,female,14.2,0,-0.9,179501.jpg1,0.843165159,0.043279436,0.065531984,0.008858434,0.000220109,0.002995591,0.007539819,0.02840948,139,75,90,139
172001.jpg1,87,118,257,118,facb3bb9-26dc-4771-b01b-4db68293559e,44,female,-18.6,0,4.5,179501.jpg2,0.9119749,0.000396063,0.001442183,0.003311179,0.000429451,0.07637335,0.004328157,0.001744729,120,454,92,120
172251.jpg1,58,73,178,73,cd39f057-e2ee-4b73-8fca-55053cbc0eb3,66,male,-31.8,0,-9.6,179751.jpg1,0.8775826,0.027016394,0.046303935,0.006948131,0.00213423,0.008395869,0.007566468,0.024052378,140,189,86,140
172501.jpg1,80,118,253,118,0926c0e4-cc9b-49da-b52e-5581e9b82c02,44,female,-9.7,0,3.2,180001.jpg1,0.855516553,0.002459042,0.027128195,0.04549105,0.001930925,0.022091696,0.014727909,0.030654613,140,162,90,140
172751.jpg1,93,127,259,127,4f6d9070-d36f-4e93-9eb1-f2b6cb2865f6,50,female,-1.1,0,7.7,180251.jpg1,0.670492053,0.022428159,0.2363888,0.00187242,0.000633569,0.002084622,0.012438859,0.05366154,143,192,97,143
173001.jpg1,108,44,478,44,09b53dfb-f56f-4e62-9bee-da3788871418,37,female,-4.1,0,-0.9,180501.jpg1,0.953794658,0.003900172,0.004084637,0.001624756,0.001108643,0.026274681,0.004601507,0.004610925,144,195,88,144
173251.jpg1,51,45,249,45,a246b9f0-b821-47e4-8ce7-67972f6c684f,66,male,3.2,0,5.4,180751.jpg1,0.6764358,0.005736365,0.136674091,0.004170135,0.001859877,0.008593648,0.038645886,0.127884209,141,141,97,141
173251.jpg2,50,34,125,34,bd2ce541-70e1-469d-af1c-817e0bc5737a,52,male,51.3,0,-1.1,181001.jpg1,0.904168665,0.005855103,0.003134755,0.007708794,0.006251911,0.07011414,0.00244745,0.000319182,142,175,71,142
173501.jpg1,112,41,267,41,0749b70c-058e-4800-ba88-9bb1668ad619,46,male,43.2,0,2.8,181251.jpg1,0.7539681,0.008425252,0.074861206,0.003118833,0.00055233,0.01079053,0.015560918,0.13272281,156,248,122,156
173751.jpg1,110,129,373,129,3f4dd731-5c93-4c71-a093-f03f4783b6ec,36,male,-41.4,0,-10.3,181501.jpg1,0.6735158,0.014969057,0.2156703,0.014016713,0.000818976,0.009976326,0.020644497,0.050388347,174,119,82,174
174001.jpg1,72,65,442,65,a407f21d-aa7e-434a-8ec6-04f4168cd00f,39,male,-49.9,0,-1.1,181751.jpg1,0.989544868,9.11088E-05,0.000952009,0.000770878,5.70502E-06,0.00634551,0.002199237,9.0669E-05,51,439,106,51
174001.jpg2,64,62,150,62,91c1e2e1-ca6b-4a37-9a8d-3ab9d5b38c8a,46,male,55.7,0,0,181751.jpg2,0.925587,0.001576256,0.006084446,0.009599209,0.000170786,0.055797365,0.000744521,0.000440391,45,98,66,45
174501.jpg1,242,49,460,49,d06ed7d8-b8ee-4e3e-9fd4-0be68eedac01,43,male,-19.2,0,-6.7,182001.jpg1,0.978458166,0.000929927,0.001179828,6.30705E-05,0.000143027,0.019054897,0.000158669,1.24001E-05,43,175,73,43
175751.jpg1,91,123,296,123,96926e25-3d26-4bd5-af8b-6283d159801e,54,female,17.5,0,0.6,182251.jpg1,0.5941615,0.000183781,0.004972854,0.003885103,0.001296874,0.16670005,0.218116075,0.010683734,116,247,145,116
176251.jpg1,161,118,263,118,4ed2cbc4-687a-4bc2-b1b4-0c0ed74aee2d,29,female,-0.8,0,-3.7,182751.jpg1,0.6836417,0.002751215,0.112423442,0.015055292,0.000497948,0.06373314,0.009616659,0.112280615,140,181,93,140
176501.jpg1,92,126,267,126,a5d52e0b-2303-498d-9c86-d078c9bb071b,54,female,3.2,0,-15.4,183001.jpg1,0.9676226,0.000210296,0.0150481,0.000842409,4.33873E-05,0.005618829,0.010070629,0.000543765,133,264,95,133
176751.jpg1,94,122,270,122,339f1737-5483-4877-9d01-5ee8f273f5bf,53,female,1.1,0,-15.7,183251.jpg1,0.8206354,0.003543326,0.000984881,0.128082573,0.00076936,0.008856292,0.03507652,0.002051684,129,322,97,129
177001.jpg1,113,127,288,127,5967a1dd-af4a-453f-b438-d897a1ab4342,52,female,8,0,-2.5,183501.jpg1,0.7278307,0.003786982,0.003148585,0.159999266,0.000818655,0.060610723,0.021970263,0.021834806,127,278,114,127
177251.jpg1,97,127,255,127,f2d663ef-9692-4116-8ec5-ae7c6bdbfec1,44,female,-0.6,0,-5.5,183751.jpg1,0.6517399,0.051081523,0.00360121,0.21357289,0.003880546,0.03057562,0.030573696,0.014974649,130,284,119,130
177501.jpg1,91,122,285,122,94d7337f-ad9a-4901-b07f-b3bd1634b78a,48,female,15.8,0,-11.9,184001.jpg1,0.413626254,0.012708075,0.008290932,0.4986795,0.002399215,0.01941883,0.027174108,0.017703097,133,257,119,133
177751.jpg1,103,121,291,121,b8fbb69e-d8f1-4ad4-8705-ad773fcc2a26,43,female,4.7,0,6,184251.jpg1,0.159276277,0.010219519,0.000320453,0.773775,0.001270265,0.00838369,0.038127165,0.008627663,137,231,138,137
178001.jpg1,90,118,298,118,58ab842d-45aa-49bb-b36c-c05c3844a2e4,46,female,9.8,0,2.9,184501.jpg1,0.9014867,0.019228982,0.004179627,0.000767756,0.000568103,0.058069818,0.011497084,0.004201953,143,225,140,143
178251.jpg1,94,126,240,126,a75314b8-aaea-482b-af42-439fba491b6b,52,female,2.8,0,-2.1,184751.jpg1,0.7988012,0.030107364,0.004500264,0.055338066,0.007951324,0.06487389,0.017080009,0.021347914,145,282,132,145
178501.jpg1,93,128,292,128,27309c3c-fb74-42a7-a6a2-10b3bbc50d13,42,female,5.8,0,-9.5,185001.jpg1,0.638663232,0.301309943,0.008367821,0.02924447,0.001629984,0.003534236,0.007160169,0.010090121,151,272,111,151
178751.jpg1,101,126,290,126,5b34d078-0710-4c35-9d68-ec378abba45b,41,female,6.3,0,-10.1,185251.jpg1,0.5241051,0.014207237,0.003253861,0.012902202,0.018131416,0.410328239,0.009216462,0.007855491,142,305,112,142
179001.jpg1,90,123,277,123,10fb4def-b1b6-4d88-9267-210843090ab4,43,female,0.1,0,-8.4,185501.jpg1,0.575519264,0.361416936,0.000969374,0.027387185,0.006467448,0.013681329,0.012801067,0.001757417,152,308,128,152
179501.jpg1,90,139,76,139,58d697b5-bfea-46e9-894f-f539d16f0e0b,81,male,10.6,0,-1.4,185751.jpg1,0.9146323,0.013723855,0.061072588,0.001233642,5.69066E-05,0.000308994,0.006422446,0.002549255,62,147,58,62
179501.jpg2,91,122,454,122,a14d12d5-7a95-40db-83e1-e013fcc43759,53,female,8.1,0,4.9,185751.jpg2,0.9530352,0.001260506,0.002694458,0.011750537,7.05164E-05,0.005026292,0.024927396,0.001235098,48,471,114,48
179751.jpg1,85,141,189,141,ba54d95c-1530-4678-adcb-3eb3f29e7e93,82,male,10.7,0,-5.6,186001.jpg1,0.9616652,0.000148983,0.000515583,0.006992701,6.9138E-05,0.027007423,0.003388131,0.000212823,58,481,122,58
180001.jpg1,89,143,160,143,d31c0fe9-7187-4872-a332-2e7069f6ca0a,82,male,5.4,0,-3,186251.jpg1,0.8723864,0.003319536,0.031410057,0.000784822,0.000195938,0.0730953,0.004640501,0.014167468,158,184,80,158
180251.jpg1,96,145,191,145,7330a202-89d6-478e-9548-b9d5a98adb25,84,male,17.4,0,-2.2,186501.jpg1,0.7036865,0.006307359,0.167163312,0.006585385,0.000700776,0.00477859,0.02729829,0.08347981,164,178,70,164
180501.jpg1,88,144,194,144,6013559a-7c65-427f-b988-6b4fa53ded37,82,male,21.8,0,-7.6,186751.jpg1,0.5095521,0.06862756,0.352133065,0.000388005,0.000459361,0.002665706,0.020730458,0.0454437,164,178,122,164
180751.jpg1,97,142,140,142,046287c1-e880-42f7-90a2-396bfdf5b4a8,81,male,-1,0,-6.8,187001.jpg1,0.9034063,0.01236843,0.038495243,0.007203407,0.000494276,0.005310259,0.019122357,0.013599734,165,189,107,165
181001.jpg1,72,141,176,141,1d01a188-feef-4ad1-b577-5761a310eb31,82,male,19.6,0,-4.4,187251.jpg1,0.441576332,0.022042798,0.292652071,0.01089084,0.002799078,0.017672453,0.02818916,0.184177279,163,188,104,163
181251.jpg1,123,155,249,155,cbefe0de-e253-4fab-9ead-77fa1ab8aece,81,male,21.2,0,-4,187501.jpg1,0.709784448,0.001666105,0.00015061,8.39529E-05,0.000293863,0.2878392,0.000157881,2.39651E-05,78,453,139,78
181501.jpg1,83,172,120,172,06bededf-1aeb-47f3-9d0a-917b518d3d89,80,male,-1.6,0,-7.8,187751.jpg1,0.6657669,0.04273733,0.201104686,0.001682205,0.000251636,0.001608129,0.01568518,0.071163945,156,241,84,156
181751.jpg1,106,52,439,52,4f62f778-56a1-4739-a699-b239f94f0584,34,female,-16.4,0,9.5,188001.jpg1,0.794239759,0.019503808,0.080605544,0.002977791,0.000466208,0.007322205,0.050815903,0.044068772,156,188,86,156
181751.jpg2,66,46,97,46,2bb22107-bdc2-401e-8323-0cc9d4282ab9,76,male,-33,0,-2,188251.jpg1,0.8937948,2.41007E-06,2.22828E-05,0.005616979,8.39455E-06,0.099029064,0.001498763,2.73519E-05,94,408,122,94
182001.jpg1,72,46,173,46,89b85d9e-7166-4a1d-8f0d-8adb622f855b,66,male,44.2,0,-5.6,188501.jpg1,0.9088902,0.045202065,0.027038585,0.00037065,0.000106038,0.0050071,0.00684238,0.006542995,160,170,119,160
182001.jpg2,115,32,429,32,85fd4b2f-38b5-42e1-858b-d216cc06a323,26,female,39.7,0,-21.5,188751.jpg1,0.8589438,0.026075605,0.044139456,0.000962352,0.000523475,0.01817408,0.029876877,0.021304322,160,267,103,160
182251.jpg1,146,114,247,114,f1c0f344-e187-4f54-b824-03796e7eb9bd,33,female,-0.3,0,-5.6,189001.jpg1,0.6580141,0.000436372,0.00024684,0.328357726,9.8962E-05,0.002369682,0.010219454,0.000256836,127,282,97,127
182751.jpg1,91,144,179,144,ab8bdd5e-a564-485a-98f1-2b5a6b4c4ef4,90,male,-2.6,0,-8.1,189251.jpg1,0.44842276,0.000402606,0.000135023,0.527798,4.06594E-05,0.002639381,0.020179553,0.000382032,129,294,96,129
183001.jpg1,94,134,263,134,6be1184b-b276-45cd-9e94-92a252b295e1,46,female,-0.7,0,-12.9,189501.jpg1,0.24653323,0.005100518,0.000404964,0.7257197,0.000162803,0.002238607,0.015705502,0.004134683,126,266,100,126
183251.jpg1,98,128,322,128,5c7c634a-0279-4a80-a013-1ba09a495fc5,44,female,12,0,-5.2,189751.jpg1,0.112800889,0.009571548,7.3526E-05,0.8240448,9.81326E-05,0.00174144,0.05144257,0.000227041,125,310,100,125
183501.jpg1,113,130,275,130,aad15a07-7e90-406a-8a03-47ccbae052b7,43,female,-6.1,0,-2.2,190001.jpg1,0.331075162,0.021481052,0.00128905,0.623476148,0.001021123,0.009774527,0.007402021,0.004480874,132,285,86,132
183751.jpg1,119,132,283,132,bbff714f-b436-47e1-827f-21abdb24ee11,38,female,8.7,0,-16,190251.jpg1,0.9086183,0.00438689,0.002516449,0.002529478,0.001380011,0.04986665,0.013021103,0.01768116,130,266,88,130
184001.jpg1,118,133,258,133,51e9f0d9-6fa5-4696-a667-9688c7572576,43,female,-4.9,0,-5.1,190501.jpg1,0.213834718,0.558201969,8.57331E-05,0.213297233,0.007251285,0.000539055,0.006712486,7.75094E-05,131,252,105,131
184251.jpg1,137,138,232,138,f8e825ba-5512-4820-a666-215ecf3e9aef,40,female,0.3,0,2.1,190751.jpg1,0.83429563,0.035946656,0.019801559,0.009385405,0.01239793,0.0728516,0.00798396,0.007337276,124,305,84,124
184501.jpg1,138,146,224,146,b17636ad-c26b-4056-a790-c1b180237175,53,female,-1.9,0,-10.2,191001.jpg1,0.8477352,0.030066289,0.00354372,0.08605905,0.000842444,0.01126742,0.012796672,0.007689189,131,280,90,131
184751.jpg1,134,141,284,141,629d036b-32e1-4983-ad1c-a122be9bec5b,46,female,1.4,0,5.7,191251.jpg1,0.836400032,0.100428171,0.001438988,0.016051292,0.004964503,0.031961527,0.005902114,0.002853398,126,289,73,126
185001.jpg1,110,152,271,152,dd021f71-bc4b-4f6d-94b2-7f611101f2c3,50,female,17.1,0,-6,191501.jpg1,0.8416545,0.098962285,0.004237508,0.031082187,0.002449468,0.014061989,0.00461736,0.002934749,127,289,72,127
185251.jpg1,110,146,304,146,adaf6886-ec13-48cc-8656-c0126066388b,44,female,23.9,0,-11.1,191751.jpg1,0.854396641,0.023197768,0.023421934,0.011535273,0.001336267,0.019776681,0.027428284,0.038907126,131,260,74,131
185501.jpg1,127,152,309,152,917bca61-e054-40db-adec-933cf419f089,50,female,17.4,0,-6.7,192001.jpg1,0.514652431,0.03505224,6.29193E-05,0.002907373,0.013995933,0.423001319,0.0022002,0.008127618,132,224,93,132
185751.jpg1,58,60,149,60,4870526f-e3df-4487-8f33-74effccfbc42,84,male,43.3,0,-11.4,192251.jpg1,0.966199338,0.00038039,0.000292285,0.00071082,2.78784E-05,0.021515103,0.009839591,0.001034596,124,237,99,124
185751.jpg2,115,48,470,48,1f881cbc-c663-4962-bd78-b59f475a9638,32,female,36.6,0,-10.5,192501.jpg1,0.839608431,0.000266835,0.001207863,0.124280483,0.000366551,0.015589,0.01832569,0.000355165,127,274,97,127
186001.jpg1,122,58,482,58,3c32414d-dc8c-4ae3-85b5-0958965c882a,50,female,-18.2,0,21.8,192751.jpg1,0.97756,0.008033064,0.0064522,0.000194301,0.000283318,0.005566135,0.001231833,0.000679177,155,146,79,155
186001.jpg2,92,45,166,45,81c042f4-9c5e-437e-baa4-41acfcb37b7d,83,male,-41.4,0,-1.3,193251.jpg1,0.960418344,0.013555906,0.002691147,0.002026625,0.002988324,0.009984046,0.005885034,0.002450577,154,176,97,154
186251.jpg1,79,160,182,160,27e427ac-12d1-43e3-b6c6-676a94e9ed66,81,male,-0.2,0,-6,193501.jpg1,0.785827637,0.002184311,0.087825276,0.048051637,0.000987508,0.022305803,0.020543505,0.032274313,152,43,102,152
186501.jpg1,70,163,179,163,06f33c33-d74b-4c8a-b491-5c265ac9e448,82,male,7.1,0,-4.5,193501.jpg2,0.5052817,0.000133735,4.1541E-05,0.489375383,2.80416E-05,0.002977173,0.002091529,7.08992E-05,110,373,100,110
186751.jpg1,123,162,178,162,419b7330-88ae-4490-9253-4ff94d1a0f3d,85,male,-2.3,0,-2,193751.jpg1,0.973361731,0.007800287,0.002673451,0.005468412,0.002452333,0.00625522,0.00161852,0.000370022,155,95,79,155
187001.jpg1,107,165,187,165,9b7262bd-ba66-48e4-a227-bd4492dae9f9,82,male,14.7,0,-11.3,193751.jpg2,0.906045,0.003971474,0.000153818,0.07657572,0.001170348,0.010979006,0.001065177,3.94277E-05,105,374,101,105
187251.jpg1,104,163,188,163,2043838f-046b-42d3-ad75-8d9395833674,81,male,-0.8,0,-4.3,194001.jpg1,0.956059039,0.003139112,0.005010726,0.030247262,6.26327E-05,0.001316796,0.0031108,0.001053653,154,175,86,154
187501.jpg1,139,78,453,78,d94e1092-a819-498a-b286-45645780a7d3,38,female,41.8,0,-1.4,194251.jpg1,0.6011463,0.052766915,0.2646367,0.001382603,0.006216843,0.014631813,0.009979467,0.049239412,153,167,73,153
187751.jpg1,84,157,241,157,ccd04fe9-85ca-4a81-872f-1b3e148f0999,74,male,12.8,0,-7.1,194501.jpg1,0.721882,0.124327362,0.07180681,0.000800686,0.00818445,0.06430371,0.001948008,0.006746993,67,150,66,67
188001.jpg1,85,157,188,157,c0be8131-5f69-447e-9734-21893053a527,82,male,19.6,0,-7.6,194501.jpg2,0.439494252,0.000598571,8.34126E-05,0.555503368,3.1543E-05,0.003389315,0.000666459,0.000233047,54,480,155,54
188251.jpg1,121,96,406,96,5056f908-80ce-4b35-8c28-0fa0ce07ea3e,54,female,17.3,0,-6.1,194751.jpg1,0.283451617,0.006624421,0.457031637,0.139078051,0.002428918,0.004126866,0.022380332,0.08487818,150,163,101,150
188501.jpg1,119,160,171,160,a82a3bb5-e4db-4118-862a-8fcc52490656,84,male,18.1,0,-6.5,195001.jpg1,0.7200754,0.179579467,0.024705451,0.006936765,0.011116997,0.04430269,0.004767601,0.008515588,155,179,71,155
188751.jpg1,102,162,266,162,2d17e4bc-44ca-4ef0-a7d2-561f78cde032,82,male,8.7,0,4.1,195251.jpg1,0.8658091,0.003242149,0.07399152,0.014652816,0.00124784,0.00870667,0.017839422,0.014510487,153,165,99,153
189001.jpg1,97,127,282,127,2fd4a7da-b3b0-4404-9f20-04c2e265f771,44,female,16.5,0,-22.3,195501.jpg1,0.4830848,0.200088486,0.230796009,0.004507331,0.007912264,0.004045176,0.017716318,0.051849604,151,209,92,151
189251.jpg1,96,127,295,127,edfb6c57-7d00-4b54-85a8-d64478c56834,45,female,17.9,0,-22.7,195751.jpg1,0.206314892,0.001331001,0.480028063,0.044656016,0.012767141,0.009232531,0.157142416,0.08852793,153,236,100,153
189501.jpg1,99,127,265,127,cefe743d-447c-4bf4-951f-f6b596880658,40,female,1.4,0,3.3,196001.jpg1,0.876989365,0.01097938,0.08940523,0.003289736,0.001450536,0.007626089,0.004482809,0.005776828,142,258,123,142
189751.jpg1,100,125,309,125,83f44288-d7e4-4564-8ff0-76287d806ffe,52,female,15.3,0,-5.2,196251.jpg1,0.916545033,0.00775172,0.01272924,0.005425266,0.000761737,0.03410194,0.020047555,0.002637483,152,254,102,152
190001.jpg1,86,132,284,132,148474e2-2ab0-42f6-9ef3-ebee02c2a029,50,female,-0.5,0,6.8,196751.jpg1,0.539675951,0.003766636,0.000118703,0.432441264,0.000261656,0.01633522,0.007256304,0.000144294,132,304,93,132
190251.jpg1,87,130,266,130,1f3cdd43-6c2e-465a-8fe1-93ff49145650,37,female,18.6,0,-7.4,197001.jpg1,0.5096416,0.06779637,0.001192668,0.404123366,0.000666271,0.006057308,0.009114063,0.001408364,140,251,103,140
190501.jpg1,104,133,251,133,395241cf-37e9-42ce-b098-f4cfd83890ce,50,female,22.9,0,-8.2,197251.jpg1,0.172771767,0.026678983,0.000196653,0.7635264,0.001493284,0.028012471,0.0061301,0.001190349,131,232,121,131
190751.jpg1,84,126,303,126,add5f564-e336-461c-95bc-1aac57726850,38,female,25.6,0,-5.1,197501.jpg1,0.6240981,0.013626135,0.007107576,0.145147845,0.005728892,0.113933012,0.028566876,0.061791547,138,242,93,138
