_id,scores/scores/neutral,scores/scores/surprise,scores/scores/anger,scores/scores/happiness,scores/scores/fear,scores/scores/sadness,scores/scores/contempt,scores/scores/disgust,scores/faceRectangle/width,scores/faceRectangle/left,scores/faceRectangle/top,scores/faceRectangle/height
181751.jpg1,0.989544868,0.0000911088136,0.00095200853,0.0007708777,0.0000057050197,0.00634551048,0.002199237,0.00009066901,51,439,106,51
181751.jpg2,0.925587,0.001576256,0.006084446,0.009599209,0.000170785919,0.0557973646,0.0007445209,0.000440391072,45,98,66,45
182001.jpg1,0.978458166,0.0009299266,0.00117982773,0.00006307046,0.000143026991,0.0190548971,0.000158668641,0.0000124001372,43,175,73,43
182251.jpg1,0.5941615,0.0001837805,0.0049728537,0.00388510339,0.001296874,0.16670005,0.218116075,0.010683734,116,247,145,116
182751.jpg1,0.6836417,0.002751215,0.112423442,0.0150552923,0.000497948145,0.06373314,0.009616659,0.112280615,140,181,93,140
183001.jpg1,0.9676226,0.00021029645,0.0150481,0.0008424085,0.0000433872774,0.005618829,0.0100706294,0.000543764967,133,264,95,133
183251.jpg1,0.8206354,0.003543326,0.0009848812,0.128082573,0.0007693596,0.008856292,0.03507652,0.002051684,129,322,97,129
183501.jpg1,0.7278307,0.0037869818,0.00314858533,0.159999266,0.0008186549,0.0606107228,0.0219702628,0.0218348056,127,278,114,127
183751.jpg1,0.6517399,0.0510815233,0.00360120973,0.21357289,0.003880546,0.03057562,0.0305736959,0.0149746491,130,284,119,130
184001.jpg1,0.413626254,0.0127080753,0.008290932,0.4986795,0.00239921478,0.01941883,0.0271741077,0.0177030973,133,257,119,133
184251.jpg1,0.159276277,0.010219519,0.000320452935,0.773775,0.0012702645,0.00838369,0.0381271653,0.008627663,137,231,138,137
184501.jpg1,0.9014867,0.0192289818,0.004179627,0.0007677558,0.0005681033,0.0580698177,0.0114970841,0.004201953,143,225,140,143
184751.jpg1,0.7988012,0.0301073641,0.004500264,0.0553380661,0.007951324,0.06487389,0.017080009,0.0213479139,145,282,132,145
185001.jpg1,0.638663232,0.301309943,0.008367821,0.02924447,0.00162998412,0.00353423553,0.00716016861,0.0100901211,151,272,111,151
185251.jpg1,0.5241051,0.0142072374,0.00325386063,0.0129022021,0.0181314163,0.410328239,0.009216462,0.007855491,142,305,112,142
185501.jpg1,0.575519264,0.361416936,0.000969374145,0.027387185,0.006467448,0.0136813289,0.012801067,0.00175741687,152,308,128,152
185751.jpg1,0.9146323,0.0137238549,0.061072588,0.00123364246,0.0000569066069,0.000308993825,0.006422446,0.002549255,62,147,58,62
185751.jpg2,0.9530352,0.00126050611,0.00269445754,0.011750537,0.00007051643,0.00502629159,0.0249273963,0.00123509811,48,471,114,48
186001.jpg1,0.9616652,0.000148982828,0.0005155826,0.006992701,0.0000691379755,0.0270074233,0.003388131,0.000212823114,58,481,122,58
186251.jpg1,0.8723864,0.00331953634,0.0314100571,0.000784822041,0.00019593793,0.0730953,0.00464050053,0.0141674681,158,184,80,158
186501.jpg1,0.7036865,0.00630735932,0.167163312,0.00658538472,0.000700776232,0.00477858959,0.02729829,0.08347981,164,178,70,164
186751.jpg1,0.5095521,0.06862756,0.352133065,0.000388005,0.000459360715,0.00266570621,0.0207304582,0.0454437,164,178,122,164
187001.jpg1,0.9034063,0.0123684295,0.0384952426,0.00720340665,0.0004942764,0.005310259,0.0191223565,0.0135997338,165,189,107,165
187251.jpg1,0.441576332,0.0220427979,0.292652071,0.01089084,0.00279907766,0.0176724531,0.02818916,0.184177279,163,188,104,163
187501.jpg1,0.709784448,0.00166610465,0.00015060982,0.00008395292,0.000293863472,0.2878392,0.0001578805,0.0000239651272,78,453,139,78
187751.jpg1,0.6657669,0.04273733,0.201104686,0.00168220524,0.0002516364,0.00160812866,0.01568518,0.0711639449,156,241,84,156
188001.jpg1,0.794239759,0.0195038076,0.0806055441,0.00297779124,0.0004662084,0.007322205,0.0508159027,0.0440687723,156,188,86,156
188251.jpg1,0.8937948,0.0000024100716,0.000022282813,0.005616979,0.000008394553,0.0990290642,0.00149876345,0.0000273518745,94,408,122,94
188501.jpg1,0.9088902,0.0452020653,0.0270385854,0.000370650174,0.000106037813,0.0050071,0.00684238039,0.00654299464,160,170,119,160
188751.jpg1,0.8589438,0.0260756053,0.044139456,0.0009623517,0.0005234751,0.01817408,0.0298768766,0.0213043224,160,267,103,160
189001.jpg1,0.6580141,0.000436371745,0.000246840122,0.328357726,0.0000989619657,0.002369682,0.0102194538,0.000256836182,127,282,97,127
189251.jpg1,0.44842276,0.000402606325,0.000135023,0.527798,0.00004065943,0.00263938121,0.020179553,0.0003820323,129,294,96,129
189501.jpg1,0.24653323,0.00510051753,0.000404964259,0.7257197,0.00016280319,0.002238607,0.0157055017,0.004134683,126,266,100,126
189751.jpg1,0.112800889,0.009571548,0.00007352595,0.8240448,0.00009813259,0.00174144015,0.05144257,0.000227040742,125,310,100,125
190001.jpg1,0.331075162,0.021481052,0.00128905,0.623476148,0.00102112279,0.009774527,0.007402021,0.0044808737,132,285,86,132
190251.jpg1,0.9086183,0.00438689,0.0025164492,0.002529478,0.00138001062,0.04986665,0.0130211031,0.01768116,130,266,88,130
190501.jpg1,0.213834718,0.558201969,0.00008573306,0.213297233,0.00725128548,0.000539055036,0.00671248557,0.00007750938,131,252,105,131
190751.jpg1,0.83429563,0.035946656,0.0198015589,0.009385405,0.01239793,0.0728516,0.00798396,0.007337276,124,305,84,124
191001.jpg1,0.8477352,0.030066289,0.00354372035,0.08605905,0.0008424438,0.01126742,0.0127966721,0.0076891887,131,280,90,131
191251.jpg1,0.836400032,0.100428171,0.00143898837,0.0160512924,0.00496450253,0.0319615267,0.005902114,0.00285339821,126,289,73,126
191501.jpg1,0.8416545,0.0989622846,0.004237508,0.0310821868,0.00244946848,0.0140619893,0.00461736042,0.00293474877,127,289,72,127
191751.jpg1,0.854396641,0.0231977683,0.0234219339,0.0115352729,0.00133626664,0.0197766814,0.0274282843,0.0389071256,131,260,74,131
192001.jpg1,0.514652431,0.03505224,0.0000629192655,0.00290737278,0.0139959333,0.423001319,0.00220019952,0.008127618,132,224,93,132
192251.jpg1,0.966199338,0.000380390265,0.000292284618,0.000710819848,0.00002787844,0.0215151031,0.009839591,0.00103459589,124,237,99,124
192501.jpg1,0.839608431,0.000266834861,0.00120786333,0.124280483,0.000366551365,0.015589,0.01832569,0.000355165364,127,274,97,127
192751.jpg1,0.97756,0.008033064,0.0064522,0.000194300708,0.000283318,0.00556613458,0.00123183266,0.0006791767,155,146,79,155
193251.jpg1,0.960418344,0.0135559058,0.00269114738,0.00202662451,0.00298832357,0.009984046,0.00588503433,0.002450577,154,176,97,154
193501.jpg1,0.785827637,0.00218431116,0.087825276,0.0480516367,0.0009875082,0.0223058034,0.0205435045,0.0322743133,152,43,102,152
193501.jpg2,0.5052817,0.000133734764,0.000041540985,0.489375383,0.0000280415825,0.00297717284,0.00209152885,0.00007089918,110,373,100,110
193751.jpg1,0.973361731,0.00780028664,0.002673451,0.0054684123,0.002452333,0.00625522,0.00161852047,0.0003700224,155,95,79,155
193751.jpg2,0.906045,0.00397147425,0.000153817862,0.07657572,0.00117034814,0.0109790061,0.00106517714,0.0000394276649,105,374,101,105
194001.jpg1,0.956059039,0.003139112,0.005010726,0.0302472617,0.0000626327,0.00131679629,0.0031108004,0.00105365308,154,175,86,154
194251.jpg1,0.6011463,0.0527669154,0.2646367,0.00138260331,0.00621684268,0.0146318134,0.009979467,0.049239412,153,167,73,153
194501.jpg1,0.721882,0.124327362,0.07180681,0.00080068555,0.00818445,0.06430371,0.00194800808,0.006746993,67,150,66,67
194501.jpg2,0.439494252,0.000598571438,0.00008341256,0.555503368,0.0000315429643,0.00338931475,0.0006664594,0.0002330474,54,480,155,54
194751.jpg1,0.283451617,0.00662442064,0.457031637,0.139078051,0.00242891838,0.004126866,0.0223803315,0.08487818,150,163,101,150
195001.jpg1,0.7200754,0.179579467,0.024705451,0.00693676528,0.0111169973,0.04430269,0.004767601,0.008515588,155,179,71,155
195251.jpg1,0.8658091,0.00324214878,0.07399152,0.0146528156,0.00124783965,0.00870667,0.0178394224,0.0145104872,153,165,99,153
195501.jpg1,0.4830848,0.200088486,0.230796009,0.00450733071,0.007912264,0.004045176,0.0177163184,0.0518496037,151,209,92,151
195751.jpg1,0.206314892,0.001331001,0.480028063,0.0446560159,0.0127671408,0.009232531,0.157142416,0.08852793,153,236,100,153
196001.jpg1,0.876989365,0.0109793795,0.08940523,0.00328973588,0.00145053561,0.007626089,0.00448280852,0.00577682769,142,258,123,142
196251.jpg1,0.916545033,0.00775172,0.01272924,0.00542526646,0.0007617365,0.03410194,0.0200475547,0.002637483,152,254,102,152
196751.jpg1,0.539675951,0.00376663613,0.000118702708,0.432441264,0.000261656154,0.01633522,0.007256304,0.000144293968,132,304,93,132
197001.jpg1,0.5096416,0.06779637,0.00119266822,0.404123366,0.0006662712,0.006057308,0.009114063,0.00140836427,140,251,103,140
197251.jpg1,0.172771767,0.0266789831,0.000196652632,0.7635264,0.001493284,0.0280124713,0.0061301,0.00119034888,131,232,121,131
197501.jpg1,0.6240981,0.013626135,0.00710757636,0.145147845,0.005728892,0.113933012,0.0285668764,0.0617915466,138,242,93,138
197751.jpg1,0.50899595,0.002798115,0.000101490768,0.4830133,0.000116782634,0.0009227089,0.00391896861,0.000132709945,140,290,115,140
198001.jpg1,0.948919237,0.000528690463,0.000339521677,0.001561895,0.000104351042,0.0433108,0.004193423,0.00104211073,132,397,115,132
198001.jpg2,0.812121749,0.005051931,0.163845226,0.000119257522,0.000641490042,0.00500973,0.002751102,0.010459492,109,201,106,109
198251.jpg1,0.2245764,0.0000184581986,0.00586489029,0.0493745431,0.00003390491,0.009252745,0.70906055,0.00181848777,118,156,108,118
198251.jpg2,0.655092239,0.166533142,0.0119038289,0.130300269,0.007931119,0.0117036961,0.00628585368,0.0102498485,110,434,82,110
198501.jpg1,0.189338133,0.7929685,0.000125806648,0.015956182,0.00006648665,0.000147566185,0.00112388039,0.0002734089,106,315,95,106
198751.jpg1,0.4883425,0.2309864,0.00458955253,0.00381801277,0.175892174,0.09172193,0.003183219,0.00146622525,172,378,130,172
199001.jpg1,0.632970154,0.1525797,0.00751184,0.00212696264,0.109208331,0.09286272,0.00176171376,0.0009786001,173,379,130,173
199251.jpg1,0.403412461,0.4720181,0.009967248,0.00163951679,0.0882751644,0.0192405563,0.004133014,0.001313942,176,376,128,176
199501.jpg1,0.8557674,0.0122893089,0.0997141,0.000699758762,0.000665294,0.00747731654,0.0152841732,0.008102606,104,194,106,104
199501.jpg2,0.980348945,0.00007219297,0.00007450849,0.00410892675,0.00000458125351,0.0151041457,0.000281492627,0.00000519222067,84,397,136,84
199751.jpg1,0.8780635,0.0105103664,0.0119808111,0.00114993355,0.004006018,0.0558199,0.0119246375,0.0265448224,110,220,103,110
200001.jpg1,0.979756832,0.002115529,0.00367995817,0.00240600784,0.0000566021263,0.00669925148,0.00285952771,0.00242627575,110,235,84,110
200251.jpg1,0.7238145,0.009904151,0.1760267,0.00183776929,0.0002581764,0.00455776276,0.035637863,0.0479630753,112,242,97,112
200501.jpg1,0.29762888,0.104252927,0.5493762,0.00841074251,0.00103860744,0.00101691554,0.00173508388,0.0365406647,109,192,97,109
200751.jpg1,0.936851561,0.0193001144,0.0259748567,0.0005048985,0.0006681932,0.00230228854,0.007777631,0.006620446,112,254,77,112
201001.jpg1,0.7974049,0.00501400745,0.009581861,0.000894192548,0.000914928154,0.09260778,0.0103931092,0.08318926,112,214,101,112
201251.jpg1,0.215425119,0.0120833376,0.6982843,0.00315691321,0.0001932015,0.0008655454,0.0105106877,0.0594808646,131,253,97,131
201501.jpg1,0.8155108,0.007367982,0.1204497,0.00115200668,0.000430954882,0.0101300776,0.017559683,0.0273988042,129,222,89,129
201751.jpg1,0.00286867819,0.0000330995281,0.00001502404,0.9925008,0.0002882097,0.00425087055,0.00002378365,0.0000195752073,52,455,36,52
203751.jpg1,0.159197345,0.000176107773,8.24443e-7,0.837827265,0.00000282067754,0.000284031557,0.00250977138,0.00000182036058,116,299,125,116
204001.jpg1,0.993113,0.00232738536,0.0000159226165,0.0000353272153,0.00000243029376,0.000155964663,0.004344307,0.00000568422047,143,209,93,143
204501.jpg1,0.398813665,0.0009184697,0.0000639413,0.581797063,0.000143466765,0.00384667213,0.0140864933,0.0003302265,125,298,90,125
204751.jpg1,0.664516747,0.0234109387,0.00308477157,0.266389221,0.0002902564,0.00287449523,0.03556527,0.00386833283,129,262,99,129
205001.jpg1,0.03618714,0.428585917,0.00000757730777,0.5346233,0.000219730282,0.0000461112359,0.0000780805058,0.000252115715,132,276,90,132
205251.jpg1,0.2970589,0.0142341126,0.00003278154,0.6764825,0.00259774318,0.006497099,0.002788955,0.000307934824,132,267,98,132
205501.jpg1,0.201364115,0.277819932,0.0007207004,0.5072137,0.003377119,0.00251596188,0.00102736533,0.005961063,129,268,72,129
205751.jpg1,0.5677592,0.123943508,0.00398215931,0.269221663,0.004652119,0.0124758752,0.0115897562,0.006375713,130,284,92,130
206001.jpg1,0.9480055,0.0007427038,0.00138050236,0.006468807,0.0000126158884,0.0004174065,0.04231351,0.0006589599,132,290,103,132
206251.jpg1,0.229937375,0.101872489,0.0001856011,0.6617357,0.0006690359,0.001248975,0.00266184635,0.00168896583,127,338,102,127
206501.jpg1,0.982763,0.000201828574,0.0117388237,0.0006305655,0.0000102756858,0.00134497928,0.00244229031,0.0008682514,151,86,72,151
206501.jpg2,0.721621156,0.0328017734,0.000192883526,0.145872086,0.0007149658,0.015500254,0.07979216,0.00350473635,126,427,119,126
206751.jpg1,0.466528535,0.00004080337,0.08561878,0.0251059216,0.0000797137764,0.08013173,0.3321083,0.0103862118,139,82,114,139
206751.jpg2,0.461981416,0.5069119,0.0005954474,0.000928237452,0.0131179206,0.0135765756,0.00269707385,0.000191427884,130,465,94,130
207001.jpg1,0.420829058,0.00270789582,0.00163195468,0.537652433,0.0009449948,0.003553174,0.0300265327,0.00265395083,134,292,106,134
207251.jpg1,0.916526,0.0115543278,0.0193779841,0.00430230843,0.0004296021,0.00624142028,0.0391902477,0.002378064,134,312,93,134
207751.jpg1,0.7195303,0.10540694,0.108896554,0.005711498,0.00463722833,0.0103576146,0.0148382392,0.0306216218,153,240,78,153
208001.jpg1,0.869652033,0.0009299725,0.00327198952,0.09539429,0.00006200582,0.0211822912,0.00707745925,0.00242993422,151,136,113,151
208251.jpg1,0.78489697,0.02823268,0.1358015,0.000165812831,0.005928517,0.0354776643,0.00429907627,0.00519776158,152,277,64,152
208501.jpg1,0.961422741,0.000542363967,0.02828747,0.0001412778,0.000004252393,0.004100138,0.0049143224,0.0005874081,153,262,101,153
208751.jpg1,0.000135662,0.0000244116272,1.09632012e-7,0.999753952,5.655961e-7,0.00008507439,1.53939141e-7,8.455885e-8,78,422,160,78
209001.jpg1,0.9392623,0.0126254335,0.00466851564,0.005819722,0.00633020233,0.0217618067,0.00383097632,0.00570106041,152,207,87,152
209251.jpg1,0.618996143,0.0139970258,0.289023817,0.00184729113,0.0005254868,0.0169323981,0.0200348869,0.03864294,155,261,92,155
209501.jpg1,0.9177134,0.005586096,0.00243790727,0.0293653421,0.006026523,0.0362095572,0.00230956683,0.000351584167,151,280,67,151
209751.jpg1,0.9303903,0.008993364,0.0491987281,0.0008458556,0.0002552949,0.00237517641,0.005006401,0.00293489336,150,214,110,150
210001.jpg1,0.250167072,0.373518616,0.313676268,0.0001544157,0.00009710868,0.000678757555,0.008599637,0.05310813,191,152,90,191
210251.jpg1,0.613420367,0.0879774541,0.2760718,0.00106671208,0.00104875909,0.00153692113,0.006768854,0.0121091632,187,221,61,187
210501.jpg1,0.8804636,0.0498362966,0.0442446545,0.002615018,0.00315022841,0.009328426,0.0065359585,0.0038257977,186,205,131,186
210751.jpg1,0.767331,0.004251132,0.00288860733,0.21503517,0.00130101549,0.0029855785,0.00501683541,0.00119063619,189,207,60,189
211001.jpg1,0.229881644,0.011578897,0.4369076,0.01729481,0.0783741251,0.0692685544,0.0202361941,0.136458188,180,203,98,180
211501.jpg1,0.361604124,0.00180387916,0.00006685607,0.618232131,0.0005936061,0.004811161,0.0127227,0.000165541074,128,292,85,128
211751.jpg1,0.245357141,0.00132384733,0.000004517538,0.7497868,0.0000570892,0.00149141985,0.00196915865,0.0000100209518,128,294,89,128
212001.jpg1,0.383989275,0.4314414,0.00640566135,0.165230811,0.0007432472,0.00391967734,0.0035384295,0.004731511,151,226,103,151
212251.jpg1,0.243410945,0.0009223748,0.0001638165,0.7134024,0.0000910728049,0.000836421968,0.0390910581,0.002081893,158,225,108,158
212501.jpg1,0.548687041,0.439913481,0.000211071063,0.00779488264,0.000119281882,0.00115259737,0.00114802062,0.0009736585,158,211,139,158
212751.jpg1,0.7917843,0.01020585,0.000577430939,0.174139887,0.000380705373,0.0134438593,0.008974512,0.000493478146,153,269,120,153
213001.jpg1,0.6501759,0.1263172,0.00734751672,0.0263305437,0.04889624,0.120146587,0.007159503,0.0136264721,158,320,118,158
213251.jpg1,0.5013332,0.421397358,0.0203039348,0.013567335,0.00195501861,0.00306817028,0.008898864,0.0294761416,159,303,99,159
213501.jpg1,0.8456244,0.04992761,0.00330087426,0.06546146,0.00141678844,0.0172553267,0.0117330113,0.00528052,153,286,105,153
213751.jpg1,0.3223707,0.00121517468,0.0007449809,0.5832032,0.000153238841,0.00332517573,0.07864748,0.0103400229,156,242,102,156
214001.jpg1,0.8256659,0.004770246,0.00288159726,0.00865712948,0.00165736163,0.134441167,0.0118027339,0.0101238647,156,271,102,156
214251.jpg1,0.691027045,0.100509569,0.0174993556,0.00199358072,0.00163855858,0.0135470694,0.117319472,0.0564653464,145,269,96,145
214501.jpg1,0.7614847,0.002961416,0.00503307255,0.08876059,0.0008324579,0.04136957,0.06458019,0.03497805,151,251,129,151
214751.jpg1,0.46077314,0.03663582,0.006507629,0.438336432,0.00368351769,0.007932071,0.031658072,0.0144733191,159,248,88,159
215001.jpg1,0.950483,0.005069237,0.00490544969,0.00821893,0.00029909797,0.0134458616,0.0153853837,0.00219304115,155,258,101,155
215251.jpg1,0.733737767,0.149737954,0.0127501758,0.0721732453,0.00153851567,0.00833006,0.013371082,0.008361219,148,249,80,148
215751.jpg1,0.0701573938,0.0001817031,0.0000401296857,0.803278,0.006463365,0.112197936,0.00720280362,0.0004786664,160,297,140,160
216001.jpg1,5.744161e-8,2.75731953e-8,1.08896514e-15,0.99999994,3.40553747e-15,3.22620653e-14,1.39450109e-11,7.131706e-14,136,438,86,136
216251.jpg1,0.840362251,0.0002294253,0.000413170026,0.102135815,0.0000450784828,0.0383233652,0.0170487426,0.00144212984,149,97,122,149
216251.jpg2,0.9454976,0.00444262428,0.000528620963,0.003940807,0.000743684242,0.0317394845,0.0128146689,0.0002925504,120,473,91,120
216501.jpg1,0.865727,0.00117743178,0.00492771855,0.0174905676,0.0000604297,0.00279471674,0.106850781,0.000971342844,155,112,101,155
216501.jpg2,0.9001663,0.000296240236,0.000852611032,0.0522986129,0.000421714154,0.0269881878,0.0185969938,0.000379357662,120,391,90,120
216751.jpg1,0.556929231,0.03614859,0.3142545,0.00212760968,0.00821881648,0.00208311575,0.0108193187,0.0694188252,157,95,75,157
216751.jpg2,0.9811267,0.00365932821,0.0003477192,0.009400232,0.0005325599,0.0040240637,0.000742495235,0.000166853089,103,402,82,103
217001.jpg1,0.954923749,0.00220734626,0.015003128,0.000534690567,0.000367828616,0.024478985,0.00178514107,0.0006991446,123,162,88,123
217001.jpg2,5.114717e-15,7.02197861e-19,1.1990167e-18,1,1.07270726e-17,1.451569e-10,8.168488e-24,4.02952731e-17,99,391,90,99
217251.jpg1,0.03150714,0.00000181983785,3.08230632e-8,0.9682866,3.63657016e-9,1.04416777e-7,0.000204305514,4.92693752e-9,104,422,147,104
217751.jpg1,0.133797139,0.0114239221,0.0005287605,0.829092562,0.0006283954,0.0140553238,0.009875744,0.0005981399,110,285,85,110
218001.jpg1,0.259140968,0.01973533,0.00111448322,0.674037158,0.00285019167,0.00773650454,0.02072569,0.0146597037,117,297,88,117
218251.jpg1,0.009847499,0.2040098,3.81021579e-7,0.786114335,0.00002001028,0.00000116636534,0.000004913673,0.000001896671,124,261,77,124
218501.jpg1,0.844635069,0.0134166861,0.008616061,0.0880466551,0.00181481265,0.017097719,0.0199494939,0.006423518,113,291,78,113
218751.jpg1,0.000165206147,1.356502e-7,4.19274754e-10,0.999832451,5.587897e-10,8.832812e-10,0.00000218677087,2.15145377e-8,117,256,78,117
219001.jpg1,0.9251217,0.000100230027,0.00127486652,0.0001886467,0.000009982837,0.005215634,0.06767738,0.000411527843,118,258,88,118
219251.jpg1,0.05179458,0.007904923,0.000187466634,0.417102784,0.06003746,0.4583176,0.0006663939,0.00398877729,120,250,74,120
219501.jpg1,0.527414858,0.00383275654,0.001090901,0.31113857,0.008811041,0.127757519,0.014581874,0.005372471,121,240,79,121
219751.jpg1,0.8704807,0.0399904363,0.0394132324,0.008756078,0.00168192212,0.007206655,0.0137902284,0.0186807364,178,178,81,178
220001.jpg1,0.442223,0.0012102162,0.453402638,0.00512291957,0.0000649668655,0.002627431,0.0257618316,0.069587,182,169,123,182
220501.jpg1,0.885730147,0.0142749129,0.0369569138,0.03125999,0.002725015,0.01786806,0.004101971,0.007082983,54,230,89,54
220501.jpg2,0.00001625174,6.975472e-9,4.14499728e-12,0.9999836,5.50311641e-13,4.57083871e-10,1.07975652e-7,1.65594862e-8,46,385,83,46
220751.jpg1,0.9954576,0.00126396236,0.00168887991,0.0008201716,0.0000253054768,0.0001927249,0.0005012786,0.0000500587557,60,192,87,60
220751.jpg2,0.7840852,0.000194159569,0.0005034061,0.200466871,0.000110500143,0.00610396964,0.0080012735,0.0005345826,52,379,94,52
221001.jpg1,0.881968737,0.000227558281,0.00208027032,0.107778087,0.0000517287881,0.00325268,0.00361329457,0.00102763448,51,142,67,51
221001.jpg2,0.002732537,0.00006946922,9.406824e-9,0.9971755,2.0219673e-8,5.903982e-8,0.00002232864,4.01412734e-8,49,429,101,49
221251.jpg1,0.818038464,0.000555298233,0.00457092468,0.176311418,0.000022314689,0.000393126,0.000101313817,0.00000714659654,47,269,79,47
