_id,ID,scores/scores/neutral,scores/scores/surprise,scores/scores/anger,scores/scores/happiness,scores/scores/fear,scores/scores/sadness,scores/scores/contempt,scores/scores/disgust,scores/faceRectangle/width,scores/faceRectangle/left,scores/faceRectangle/top,scores/faceRectangle/height,id,Who?
151001.jpg1,151001.jpg,0.948177338,0.03241036,0.000255627,0.001739048,0.000605969,0.015875923,0.000621223,0.000314535,106,293,175,106,151001.jpg6,male
151501.jpg1,151501.jpg,0.9333884,0.003680649,0.015514299,0.019569594,0.000167062,0.002270934,0.017168392,0.008240682,140,192,87,140,151501.jpg4,male
151751.jpg1,151751.jpg,0.9839252,0.000661632,0.002051144,0.009968496,5.02E-05,0.000348454,0.002286398,0.000708428,138,229,91,138,151751.jpg5,male
152001.jpg1,152001.jpg,0.948577344,0.01935345,0.005850584,0.011691927,0.003198642,0.003770004,0.00478017,0.002777852,143,194,85,143,152001.jpg4,male
152251.jpg1,152251.jpg,0.792721748,0.03517851,0.117991291,0.001068049,0.001355917,0.003498188,0.009074914,0.039111376,152,198,80,152,152251.jpg4,male
152501.jpg1,152501.jpg,0.6891647,0.036151595,0.141541511,0.004327677,0.00345958,0.023235507,0.018828912,0.08329053,155,154,78,155,152501.jpg3,male
152751.jpg1,152751.jpg,0.851646543,0.009341918,0.06112675,0.010192009,0.002411701,0.030648882,0.013919722,0.020712474,149,186,88,149,152751.jpg4,male
153001.jpg1,153001.jpg,0.7891483,0.003073581,0.064463064,0.002474996,0.002958916,0.11360056,0.015289024,0.008991606,151,173,94,151,153001.jpg3,male
153251.jpg1,153251.jpg,0.7642424,0.000355108,0.008482731,0.000947628,0.000833045,0.210693255,0.008136776,0.006309051,166,191,112,166,153251.jpg4,male
153501.jpg1,153501.jpg,0.6115664,0.011198132,0.300080657,0.006256598,0.000450955,0.005395593,0.022193521,0.04285811,182,221,126,182,153501.jpg4,male
153751.jpg1,153751.jpg,0.158378512,0.06709712,0.70788604,0.04464724,0.005833322,0.004299257,0.000232434,0.011626065,185,162,101,185,153751.jpg3,male
154001.jpg1,154001.jpg,0.796572149,0.032473914,0.137668461,0.003571441,0.000758735,0.002801308,0.00720724,0.018946745,185,207,82,185,154001.jpg4,male
154251.jpg1,154251.jpg,0.6451696,0.013515669,0.256749719,0.013255605,0.000311512,0.002596088,0.01255116,0.05585067,184,204,86,184,154251.jpg4,male
154501.jpg1,154501.jpg,0.7218952,0.005209632,0.006349431,0.109848991,0.009702643,0.130298957,0.011971057,0.004724089,184,181,92,184,154501.jpg4,male
154751.jpg1,154751.jpg,0.7394623,0.03257773,0.174497381,0.004925397,0.000129793,0.004959054,0.010060533,0.033387777,184,196,73,184,154751.jpg4,male
155251.jpg1,155251.jpg,6.83E-05,1.43E-06,7.86E-10,0.999928951,2.36E-10,1.41E-08,1.28E-06,7.46E-09,117,292,107,117,155251.jpg6,female
155501.jpg1,155501.jpg,0.297366023,0.000318589,0.000285402,0.6878302,0.000111408,0.002557719,0.011156082,0.000374548,141,281,113,141,155501.jpg6,female
155751.jpg1,155751.jpg,0.160554752,0.011546258,0.000166961,0.8158536,0.000272007,0.002069863,0.007421463,0.002115117,138,418,111,138,155751.jpg8,female
155751.jpg2,155751.jpg,0.950667262,0.000202131,0.003275469,0.004200062,4.99E-05,0.037712775,0.003422842,0.000469596,135,132,146,135,155751.jpg3,male
156001.jpg1,156001.jpg,0.9306503,0.013185896,0.017259166,0.002694319,0.000745863,0.020084951,0.007861383,0.007518143,163,79,115,163,156001.jpg2,male
156001.jpg2,156001.jpg,0.033243623,0.002691348,1.46E-05,0.9603728,0.000100709,0.001063967,0.001480758,0.001032169,139,386,112,139,156001.jpg8,female
156251.jpg1,156251.jpg,0.6473694,0.058422428,0.000289781,0.185369045,0.001833197,0.094230995,0.003236101,0.009249071,137,352,93,137,156251.jpg7,female
156501.jpg1,156501.jpg,0.6040315,0.002912652,0.154511243,0.008661985,0.001104622,0.156157047,0.048245963,0.024375014,75,179,70,75,156501.jpg4,#N/A
156751.jpg1,156751.jpg,0.805323362,0.025173724,0.013053071,0.056911558,0.003069084,0.05108364,0.018897686,0.02648787,146,228,102,146,156751.jpg5,female
157001.jpg1,157001.jpg,0.8924955,0.003371587,0.004031399,0.01581406,0.000703239,0.048353333,0.020845793,0.014385086,140,239,115,140,157001.jpg5,female
157251.jpg1,157251.jpg,0.228108883,0.00232708,0.0001271,0.739129841,0.00391978,0.014162744,0.010854221,0.001370335,146,299,126,146,157251.jpg6,female
157501.jpg1,157501.jpg,0.746652663,0.004374054,0.004482486,0.127730265,0.001157576,0.034327123,0.034332823,0.046943024,161,231,135,161,157501.jpg5,female
157751.jpg1,157751.jpg,0.769452155,0.206427768,0.002196306,0.007948407,0.000289013,0.003031182,0.005678185,0.004977013,167,212,97,167,157751.jpg4,female
158001.jpg1,158001.jpg,0.307611048,0.005015876,0.00043267,0.571896553,0.002440478,0.09762028,0.006962459,0.008020676,168,245,97,168,158001.jpg5,female
158251.jpg1,158251.jpg,0.7247051,0.002296382,0.002967721,0.001835615,0.001551062,0.195504278,0.04320923,0.027930586,165,230,108,165,158251.jpg5,female
158501.jpg1,158501.jpg,0.809939146,0.05670684,0.020383937,0.06833715,0.001866235,0.00407423,0.024258778,0.014433687,160,266,116,160,158501.jpg5,female
158751.jpg1,158751.jpg,0.7161519,0.238316163,0.00449946,0.000801013,0.001101755,0.028626166,0.005332175,0.00517137,164,226,93,164,158751.jpg5,female
159251.jpg1,159251.jpg,0.8179887,0.000457648,0.001327764,0.163918346,0.000238374,0.003259007,0.012552669,0.000257495,169,292,101,169,159251.jpg6,female
159501.jpg1,159501.jpg,0.8915412,0.001185424,0.000775376,0.09041178,0.000196868,0.003663815,0.012013724,0.000211824,168,283,110,168,159501.jpg6,female
159751.jpg1,159751.jpg,0.900729358,0.000622366,0.000287835,0.08573547,0.000148459,0.004302591,0.008087672,8.62E-05,171,278,110,171,159751.jpg6,female
160001.jpg1,160001.jpg,0.7243902,0.002262241,0.000810159,0.240342826,0.000358778,0.017761048,0.013507396,0.000567337,160,284,72,160,160001.jpg6,female
160251.jpg1,160251.jpg,0.366272867,0.03227349,0.000164755,0.5943835,0.000158686,0.001727568,0.00450187,0.000517267,175,239,93,175,160251.jpg5,female
160501.jpg1,160501.jpg,0.5059124,0.000226121,0.000809658,0.400823861,0.000141178,0.003274734,0.08643181,0.002380222,169,265,127,169,160501.jpg5,female
160751.jpg1,160751.jpg,0.624181,0.011164734,0.002159607,0.218329772,0.008639722,0.06135617,0.038373854,0.03579519,175,262,123,175,160751.jpg5,female
161001.jpg1,161001.jpg,0.8794559,0.062137794,0.007210451,0.009052733,0.002754933,0.03156233,0.005286363,0.002539455,165,285,106,165,161001.jpg6,female
161251.jpg1,161251.jpg,0.355390877,0.00270898,0.000739349,0.574662745,0.000623254,0.005080147,0.053993397,0.006801249,167,438,108,167,161251.jpg9,female
161251.jpg2,161251.jpg,0.880812,0.033162333,0.060360942,0.001358581,0.009455267,0.008523772,0.002555359,0.003771782,159,89,120,159,161251.jpg2,male
161501.jpg1,161501.jpg,0.131483838,0.003705623,4.84E-05,0.852911651,0.000351459,0.00473065,0.00610983,0.000658609,132,444,111,132,161501.jpg9,female
161501.jpg2,161501.jpg,0.9090182,0.000539675,0.016691012,0.02607051,0.000202023,0.013797474,0.030372037,0.003309058,130,114,110,130,161501.jpg2,male
161751.jpg1,161751.jpg,0.9471021,0.013713027,0.017897649,0.000390398,0.002897128,0.004908312,0.005975873,0.00711546,141,93,94,141,161751.jpg2,male
161751.jpg2,161751.jpg,0.103083551,0.6319838,0.001616719,0.1239421,0.126060545,0.006107251,0.004694463,0.002511533,131,467,99,131,161751.jpg9,female
162001.jpg1,162001.jpg,0.362035841,0.271818221,0.000201476,0.349876,0.000206971,0.000481306,0.015137081,0.000243081,134,274,93,134,162001.jpg5,female
162251.jpg1,162251.jpg,0.914361835,5.89E-06,5.69E-05,0.06759222,6.60E-07,9.57E-05,0.017863723,2.30E-05,47,447,106,47,162251.jpg9,female
162251.jpg2,162251.jpg,0.9671884,2.69E-05,0.000580294,5.93E-05,2.53E-06,0.032083187,5.04E-05,9.01E-06,43,175,72,43,162251.jpg4,male
162501.jpg1,162501.jpg,0.86914444,0.029480621,0.005342837,0.042378515,0.006362166,0.026148839,0.019372603,0.001769986,127,333,103,127,162501.jpg7,female
162751.jpg1,162751.jpg,0.890574038,0.010376317,0.000532563,9.46E-05,0.000599184,0.090046056,0.005169221,0.002607998,150,233,129,150,162751.jpg5,female
163001.jpg1,163001.jpg,0.359585047,0.479080617,0.001909242,0.030802464,0.08938061,0.018768124,0.014216459,0.006257459,173,268,104,173,163001.jpg5,female
163251.jpg1,163251.jpg,0.375794172,0.003075772,0.000170703,0.435780078,0.007920633,0.16743508,0.007277023,0.002546541,168,224,104,168,163251.jpg4,female
163501.jpg1,163501.jpg,0.988216,0.009022143,0.000397904,0.001395863,0.000286453,0.000261792,0.00032703,9.28E-05,152,103,77,152,163501.jpg2,male
163501.jpg2,163501.jpg,0.475778878,0.009593323,0.001284818,0.484284461,0.000316973,0.002830604,0.019482967,0.006427987,128,438,87,128,163501.jpg9,female
163751.jpg1,163751.jpg,0.004956448,1.15E-08,5.50E-07,0.9939056,1.40E-11,1.64E-07,0.001133138,4.11E-06,143,108,84,143,163751.jpg2,male
163751.jpg2,163751.jpg,0.9518402,3.98E-05,3.35E-05,0.025685426,1.59E-05,0.020066194,0.002268144,5.08E-05,118,469,143,118,163751.jpg9,female
164001.jpg1,164001.jpg,0.95338726,0.004726307,0.011450842,0.007095663,0.001284832,0.001827306,0.018843235,0.001384532,152,187,83,152,164001.jpg4,male
164251.jpg1,164251.jpg,0.9462368,0.01651398,0.004031647,0.023664324,0.00286677,0.001866776,0.003607902,0.0012118,150,205,80,150,164251.jpg4,male
164501.jpg1,164501.jpg,0.965248466,4.92E-05,0.000373807,0.032850273,1.08E-05,0.000425135,0.00099137,5.10E-05,155,171,75,155,164501.jpg3,male
164501.jpg2,164501.jpg,4.82E-06,2.40E-08,3.96E-09,0.9999951,5.60E-10,5.80E-09,1.89E-08,1.20E-09,123,432,101,123,164501.jpg9,female
164751.jpg1,164751.jpg,0.940260768,0.008478393,0.018575344,0.016073735,0.002788504,0.003348592,0.008842616,0.001632067,154,138,87,154,164751.jpg3,male
164751.jpg2,164751.jpg,0.5593205,0.00110406,0.00035161,0.414391518,0.000323776,0.002184215,0.021932434,0.000391872,128,479,99,128,164751.jpg10,female
165001.jpg1,165001.jpg,0.2888333,7.02E-06,2.28E-06,0.704485953,5.89E-06,0.00165882,0.005001912,4.88E-06,100,466,138,100,165001.jpg9,female
165251.jpg1,165251.jpg,0.875689566,9.76E-06,6.51E-05,0.012887192,7.41E-06,0.081807815,0.02873379,0.000799383,98,443,150,98,165251.jpg9,female
165501.jpg1,165501.jpg,0.84778136,1.76E-05,3.17E-05,0.120073892,7.64E-05,0.031304393,0.000708255,6.43E-06,110,309,180,110,165501.jpg6,female
166001.jpg1,166001.jpg,0.96820873,0.001208295,0.001935954,4.79E-05,2.40E-05,0.018884735,0.002998378,0.006692025,122,232,103,122,166001.jpg5,female
166251.jpg1,166251.jpg,0.919166446,0.03801205,0.025074618,0.001435568,0.000442534,0.004067624,0.00656593,0.005235205,155,193,90,155,166251.jpg4,male
166501.jpg1,166501.jpg,0.876689553,0.043512233,0.010209268,0.001069488,0.026322454,0.039021824,0.001859494,0.001315668,156,183,81,156,166501.jpg4,male
166751.jpg1,166751.jpg,0.901628435,0.000284407,7.82E-05,0.09750717,3.68E-05,0.000244676,0.000212726,7.60E-06,156,168,83,156,166751.jpg3,male
167001.jpg1,167001.jpg,0.841356933,0.06776963,0.0549111,0.003924489,0.012290227,0.006601531,0.008730391,0.004415693,157,227,66,157,167001.jpg5,male
167251.jpg1,167251.jpg,0.6677387,0.268167317,0.006541954,0.000122638,0.005707768,0.040061757,0.005840857,0.005819056,159,229,114,159,167251.jpg5,male
167501.jpg1,167501.jpg,0.684573352,0.07656727,0.226116136,0.000837778,0.00045136,0.000317716,0.002856531,0.008279863,151,216,69,151,167501.jpg4,male
167751.jpg1,167751.jpg,0.9712165,0.011633266,0.000799528,0.01135179,0.001333884,0.001992097,0.001155187,0.00051775,155,249,76,155,167751.jpg5,male
168001.jpg1,168001.jpg,0.176340356,0.003757979,0.7718444,0.005901591,0.007815684,0.005933482,0.005054122,0.023352401,154,169,95,154,168001.jpg3,male
168251.jpg1,168251.jpg,0.401343,0.5335404,0.061228115,2.82E-05,0.00037457,0.001695841,0.000248107,0.001541744,159,49,104,159,168251.jpg1,male
168251.jpg2,168251.jpg,2.94E-13,8.03E-16,2.00E-19,1,9.26E-17,4.87E-16,5.57E-19,2.83E-17,127,417,76,127,168251.jpg8,female
168501.jpg1,168501.jpg,0.9646618,0.01941073,0.008373456,0.001459608,0.000975684,0.001935113,0.001773817,0.001409841,146,65,98,146,168501.jpg1,male
168501.jpg2,168501.jpg,0.000191712,3.16E-06,1.11E-08,0.9997438,1.64E-09,1.19E-09,6.12E-05,8.62E-08,127,434,85,127,168501.jpg9,female
169001.jpg1,169001.jpg,0.9848716,0.00044474,0.003741289,0.000557289,3.12E-05,0.006614486,0.003352225,0.000387146,106,274,72,106,169001.jpg5,male
169251.jpg1,169251.jpg,0.7522311,0.001072327,0.004776103,0.215865463,0.000294173,0.007922324,0.015418508,0.002419961,58,236,70,58,169251.jpg5,male
169501.jpg1,169501.jpg,3.56E-08,3.49E-13,5.85E-16,0.99999994,2.16E-15,1.16E-15,1.55E-10,1.59E-15,75,419,127,75,169501.jpg8,female
169751.jpg1,169751.jpg,0.7647782,0.005344766,0.07186749,0.005135944,0.003172312,0.114108428,0.008484748,0.027108116,105,250,102,105,169751.jpg5,male
170001.jpg1,170001.jpg,0.1901704,0.034497518,0.7006174,0.009268523,0.004151759,0.002993413,0.001698311,0.056602668,107,257,101,107,170001.jpg5,male
170251.jpg1,170251.jpg,0.828279734,0.028543754,0.015322715,0.011513872,0.002461586,0.053140942,0.039895352,0.02084207,105,242,99,105,170251.jpg5,male
170501.jpg1,170501.jpg,0.888988137,0.06946605,0.009403762,0.010307074,0.000924146,0.00248964,0.005157684,0.013263517,108,261,58,108,170501.jpg5,male
171751.jpg1,171751.jpg,0.713700652,0.014122192,0.007207849,0.234034732,0.001884428,0.002294844,0.023254821,0.003500488,121,298,93,121,171751.jpg6,female
172001.jpg1,172001.jpg,0.3149957,0.00031803,0.000593496,0.646535754,0.000132175,0.000718037,0.03532506,0.001381703,119,257,86,119,172001.jpg5,female
172251.jpg1,172251.jpg,0.8092288,0.000802586,0.001960647,0.001898194,0.002420039,0.173955038,0.007889646,0.001845075,73,178,58,73,172251.jpg4,male
172251.jpg2,172251.jpg,0.580842555,0.001132825,0.001432183,0.394593567,0.000242083,0.018615076,0.00266753,0.000474202,69,395,99,69,172251.jpg8,#N/A
172501.jpg1,172501.jpg,0.8891909,0.07580319,0.007489137,0.002742339,0.004781684,0.004270846,0.014702226,0.001019657,120,251,80,120,172501.jpg5,female
172751.jpg1,172751.jpg,0.475231826,0.016831912,0.003291013,0.4712,0.006755459,0.006220263,0.017558727,0.002910837,125,260,94,125,172751.jpg5,female
173001.jpg1,173001.jpg,0.308096051,0.008224494,0.008557799,0.6562243,0.000193347,0.00305974,0.008536223,0.007108006,43,478,108,43,173001.jpg10,female
173251.jpg1,173251.jpg,0.099653676,0.00111344,0.000503651,0.883675754,5.95E-05,0.009532423,0.002022836,0.003438644,45,249,51,45,173251.jpg5,male
173501.jpg1,173501.jpg,0.022586558,0.000115198,9.47E-06,0.976936758,9.21E-06,0.000338142,4.07E-06,6.27E-07,41,266,111,41,173501.jpg5,male
173751.jpg1,173751.jpg,0.539067864,0.02416651,0.007064678,0.3977044,0.003300259,0.0191316,0.003125609,0.00643911,128,374,109,128,173751.jpg7,male
174001.jpg1,174001.jpg,0.819255948,0.012191857,0.027269675,0.09979447,0.00087174,0.03889061,0.000740525,0.000985188,64,443,72,64,174001.jpg9,male
174001.jpg2,174001.jpg,0.8423261,0.08938259,0.04005244,0.004196497,0.003954983,0.019247267,0.000453465,0.000386683,61,150,63,61,174001.jpg3,male
174501.jpg1,174501.jpg,0.1953055,4.80E-05,5.13E-05,0.803792238,2.19E-06,5.72E-05,0.000741674,1.88E-06,48,461,242,48,174501.jpg9,male
175751.jpg1,175751.jpg,0.327463031,0.000343136,1.72E-05,0.6621455,0.000163065,0.004421082,0.005382784,6.42E-05,122,297,92,122,175751.jpg6,female
176251.jpg1,176251.jpg,0.7298911,0.000464779,0.000165096,1.18E-05,0.000446709,0.268929154,5.38E-05,3.75E-05,120,261,161,120,176251.jpg5,female
176501.jpg1,176501.jpg,0.882496655,0.001871592,0.001459189,0.04938359,0.001204317,0.051496364,0.010873263,0.001215041,125,267,92,125,176501.jpg5,female
176751.jpg1,176751.jpg,0.6584415,0.006022817,0.001363887,0.262524843,0.000460754,0.019239258,0.047208775,0.004738164,121,270,94,121,176751.jpg5,female
177001.jpg1,177001.jpg,0.7441197,0.001763466,0.000696843,0.130589783,0.002002015,0.1100757,0.007762461,0.002990037,126,288,114,126,177001.jpg6,female
177251.jpg1,177251.jpg,0.090807825,0.025252594,6.70E-05,0.858847737,0.002245026,0.019690462,0.001810589,0.001278697,128,254,96,128,177251.jpg5,female
177501.jpg1,177501.jpg,0.967745543,0.003241285,0.002200848,0.011909593,0.000119089,0.008841474,0.005490565,0.00045162,122,285,90,122,177501.jpg6,female
177751.jpg1,177751.jpg,0.793453157,0.002450988,0.002765516,0.09814957,0.001071856,0.060578786,0.033495553,0.008034594,121,291,103,121,177751.jpg6,female
178001.jpg1,178001.jpg,0.9040176,0.021487879,0.000707385,0.057323802,0.000372668,0.005343724,0.009968131,0.000778762,119,297,89,119,178001.jpg6,female
178251.jpg1,178251.jpg,0.905625463,0.001449216,0.001471554,0.038641177,0.001213119,0.036982425,0.013372539,0.001244488,128,239,94,128,178251.jpg5,female
178501.jpg1,178501.jpg,0.858846366,0.003848625,0.007415731,0.08368596,0.000512191,0.017856622,0.020569257,0.007265241,126,292,93,126,178501.jpg6,female
178751.jpg1,178751.jpg,0.72469306,0.006595244,0.009534449,0.19176203,0.002727344,0.013582456,0.03692915,0.014176256,128,288,100,128,178751.jpg6,female
179001.jpg1,179001.jpg,0.9477311,0.000910449,0.00422245,0.009126931,0.000164728,0.012410518,0.022636276,0.002797542,124,277,90,124,179001.jpg6,female
179501.jpg1,179501.jpg,0.843165159,0.043279436,0.065531984,0.008858434,0.000220109,0.002995591,0.007539819,0.02840948,139,75,90,139,179501.jpg2,male
179501.jpg2,179501.jpg,0.9119749,0.000396063,0.001442183,0.003311179,0.000429451,0.07637335,0.004328157,0.001744729,120,454,92,120,179501.jpg9,female
179751.jpg1,179751.jpg,0.8775826,0.027016394,0.046303935,0.006948131,0.00213423,0.008395869,0.007566468,0.024052378,140,189,86,140,179751.jpg4,male
180001.jpg1,180001.jpg,0.855516553,0.002459042,0.027128195,0.04549105,0.001930925,0.022091696,0.014727909,0.030654613,140,162,90,140,180001.jpg3,male
180251.jpg1,180251.jpg,0.670492053,0.022428159,0.2363888,0.00187242,0.000633569,0.002084622,0.012438859,0.05366154,143,192,97,143,180251.jpg4,male
180501.jpg1,180501.jpg,0.953794658,0.003900172,0.004084637,0.001624756,0.001108643,0.026274681,0.004601507,0.004610925,144,195,88,144,180501.jpg4,male
180751.jpg1,180751.jpg,0.6764358,0.005736365,0.136674091,0.004170135,0.001859877,0.008593648,0.038645886,0.127884209,141,141,97,141,180751.jpg3,male
181001.jpg1,181001.jpg,0.904168665,0.005855103,0.003134755,0.007708794,0.006251911,0.07011414,0.00244745,0.000319182,142,175,71,142,181001.jpg4,male
181251.jpg1,181251.jpg,0.7539681,0.008425252,0.074861206,0.003118833,0.00055233,0.01079053,0.015560918,0.13272281,156,248,122,156,181251.jpg5,male
181501.jpg1,181501.jpg,0.6735158,0.014969057,0.2156703,0.014016713,0.000818976,0.009976326,0.020644497,0.050388347,174,119,82,174,181501.jpg2,male
181751.jpg1,181751.jpg,0.989544868,9.11E-05,0.000952009,0.000770878,5.71E-06,0.00634551,0.002199237,9.07E-05,51,439,106,51,181751.jpg9,female
181751.jpg2,181751.jpg,0.925587,0.001576256,0.006084446,0.009599209,0.000170786,0.055797365,0.000744521,0.000440391,45,98,66,45,181751.jpg2,male
182001.jpg1,182001.jpg,0.978458166,0.000929927,0.001179828,6.31E-05,0.000143027,0.019054897,0.000158669,1.24E-05,43,175,73,43,182001.jpg4,#N/A
182251.jpg1,182251.jpg,0.5941615,0.000183781,0.004972854,0.003885103,0.001296874,0.16670005,0.218116075,0.010683734,116,247,145,116,182251.jpg5,female
182751.jpg1,182751.jpg,0.6836417,0.002751215,0.112423442,0.015055292,0.000497948,0.06373314,0.009616659,0.112280615,140,181,93,140,182751.jpg4,male
183001.jpg1,183001.jpg,0.9676226,0.000210296,0.0150481,0.000842409,4.34E-05,0.005618829,0.010070629,0.000543765,133,264,95,133,183001.jpg5,female
183251.jpg1,183251.jpg,0.8206354,0.003543326,0.000984881,0.128082573,0.00076936,0.008856292,0.03507652,0.002051684,129,322,97,129,183251.jpg6,female
183501.jpg1,183501.jpg,0.7278307,0.003786982,0.003148585,0.159999266,0.000818655,0.060610723,0.021970263,0.021834806,127,278,114,127,183501.jpg6,female
183751.jpg1,183751.jpg,0.6517399,0.051081523,0.00360121,0.21357289,0.003880546,0.03057562,0.030573696,0.014974649,130,284,119,130,183751.jpg6,female
184001.jpg1,184001.jpg,0.413626254,0.012708075,0.008290932,0.4986795,0.002399215,0.01941883,0.027174108,0.017703097,133,257,119,133,184001.jpg5,female
184251.jpg1,184251.jpg,0.159276277,0.010219519,0.000320453,0.773775,0.001270265,0.00838369,0.038127165,0.008627663,137,231,138,137,184251.jpg5,female
184501.jpg1,184501.jpg,0.9014867,0.019228982,0.004179627,0.000767756,0.000568103,0.058069818,0.011497084,0.004201953,143,225,140,143,184501.jpg5,#N/A
184751.jpg1,184751.jpg,0.7988012,0.030107364,0.004500264,0.055338066,0.007951324,0.06487389,0.017080009,0.021347914,145,282,132,145,184751.jpg6,female
185001.jpg1,185001.jpg,0.638663232,0.301309943,0.008367821,0.02924447,0.001629984,0.003534236,0.007160169,0.010090121,151,272,111,151,185001.jpg5,female
185251.jpg1,185251.jpg,0.5241051,0.014207237,0.003253861,0.012902202,0.018131416,0.410328239,0.009216462,0.007855491,142,305,112,142,185251.jpg6,female
185501.jpg1,185501.jpg,0.575519264,0.361416936,0.000969374,0.027387185,0.006467448,0.013681329,0.012801067,0.001757417,152,308,128,152,185501.jpg6,female
185751.jpg1,185751.jpg,0.9146323,0.013723855,0.061072588,0.001233642,5.69E-05,0.000308994,0.006422446,0.002549255,62,147,58,62,185751.jpg3,male
185751.jpg2,185751.jpg,0.9530352,0.001260506,0.002694458,0.011750537,7.05E-05,0.005026292,0.024927396,0.001235098,48,471,114,48,185751.jpg9,female
186001.jpg1,186001.jpg,0.9616652,0.000148983,0.000515583,0.006992701,6.91E-05,0.027007423,0.003388131,0.000212823,58,481,122,58,186001.jpg10,female
186251.jpg1,186251.jpg,0.8723864,0.003319536,0.031410057,0.000784822,0.000195938,0.0730953,0.004640501,0.014167468,158,184,80,158,186251.jpg4,male
186501.jpg1,186501.jpg,0.7036865,0.006307359,0.167163312,0.006585385,0.000700776,0.00477859,0.02729829,0.08347981,164,178,70,164,186501.jpg4,male
186751.jpg1,186751.jpg,0.5095521,0.06862756,0.352133065,0.000388005,0.000459361,0.002665706,0.020730458,0.0454437,164,178,122,164,186751.jpg4,male
187001.jpg1,187001.jpg,0.9034063,0.01236843,0.038495243,0.007203407,0.000494276,0.005310259,0.019122357,0.013599734,165,189,107,165,187001.jpg4,male
187251.jpg1,187251.jpg,0.441576332,0.022042798,0.292652071,0.01089084,0.002799078,0.017672453,0.02818916,0.184177279,163,188,104,163,187251.jpg4,male
187501.jpg1,187501.jpg,0.709784448,0.001666105,0.00015061,8.40E-05,0.000293863,0.2878392,0.000157881,2.40E-05,78,453,139,78,187501.jpg9,female
187751.jpg1,187751.jpg,0.6657669,0.04273733,0.201104686,0.001682205,0.000251636,0.001608129,0.01568518,0.071163945,156,241,84,156,187751.jpg5,male
188001.jpg1,188001.jpg,0.794239759,0.019503808,0.080605544,0.002977791,0.000466208,0.007322205,0.050815903,0.044068772,156,188,86,156,188001.jpg4,male
188251.jpg1,188251.jpg,0.8937948,2.41E-06,2.23E-05,0.005616979,8.39E-06,0.099029064,0.001498763,2.74E-05,94,408,122,94,188251.jpg8,female
188501.jpg1,188501.jpg,0.9088902,0.045202065,0.027038585,0.00037065,0.000106038,0.0050071,0.00684238,0.006542995,160,170,119,160,188501.jpg3,male
188751.jpg1,188751.jpg,0.8589438,0.026075605,0.044139456,0.000962352,0.000523475,0.01817408,0.029876877,0.021304322,160,267,103,160,188751.jpg5,male
189001.jpg1,189001.jpg,0.6580141,0.000436372,0.00024684,0.328357726,9.90E-05,0.002369682,0.010219454,0.000256836,127,282,97,127,189001.jpg6,female
189251.jpg1,189251.jpg,0.44842276,0.000402606,0.000135023,0.527798,4.07E-05,0.002639381,0.020179553,0.000382032,129,294,96,129,189251.jpg6,female
189501.jpg1,189501.jpg,0.24653323,0.005100518,0.000404964,0.7257197,0.000162803,0.002238607,0.015705502,0.004134683,126,266,100,126,189501.jpg5,female
189751.jpg1,189751.jpg,0.112800889,0.009571548,7.35E-05,0.8240448,9.81E-05,0.00174144,0.05144257,0.000227041,125,310,100,125,189751.jpg6,female
190001.jpg1,190001.jpg,0.331075162,0.021481052,0.00128905,0.623476148,0.001021123,0.009774527,0.007402021,0.004480874,132,285,86,132,190001.jpg6,female
190251.jpg1,190251.jpg,0.9086183,0.00438689,0.002516449,0.002529478,0.001380011,0.04986665,0.013021103,0.01768116,130,266,88,130,190251.jpg5,female
190501.jpg1,190501.jpg,0.213834718,0.558201969,8.57E-05,0.213297233,0.007251285,0.000539055,0.006712486,7.75E-05,131,252,105,131,190501.jpg5,female
190751.jpg1,190751.jpg,0.83429563,0.035946656,0.019801559,0.009385405,0.01239793,0.0728516,0.00798396,0.007337276,124,305,84,124,190751.jpg6,female
191001.jpg1,191001.jpg,0.8477352,0.030066289,0.00354372,0.08605905,0.000842444,0.01126742,0.012796672,0.007689189,131,280,90,131,191001.jpg6,female
191251.jpg1,191251.jpg,0.836400032,0.100428171,0.001438988,0.016051292,0.004964503,0.031961527,0.005902114,0.002853398,126,289,73,126,191251.jpg6,female
191501.jpg1,191501.jpg,0.8416545,0.098962285,0.004237508,0.031082187,0.002449468,0.014061989,0.00461736,0.002934749,127,289,72,127,191501.jpg6,female
191751.jpg1,191751.jpg,0.854396641,0.023197768,0.023421934,0.011535273,0.001336267,0.019776681,0.027428284,0.038907126,131,260,74,131,191751.jpg5,female
192001.jpg1,192001.jpg,0.514652431,0.03505224,6.29E-05,0.002907373,0.013995933,0.423001319,0.0022002,0.008127618,132,224,93,132,192001.jpg4,female
192251.jpg1,192251.jpg,0.966199338,0.00038039,0.000292285,0.00071082,2.79E-05,0.021515103,0.009839591,0.001034596,124,237,99,124,192251.jpg5,female
192501.jpg1,192501.jpg,0.839608431,0.000266835,0.001207863,0.124280483,0.000366551,0.015589,0.01832569,0.000355165,127,274,97,127,192501.jpg5,female
192751.jpg1,192751.jpg,0.97756,0.008033064,0.0064522,0.000194301,0.000283318,0.005566135,0.001231833,0.000679177,155,146,79,155,192751.jpg3,male
193251.jpg1,193251.jpg,0.960418344,0.013555906,0.002691147,0.002026625,0.002988324,0.009984046,0.005885034,0.002450577,154,176,97,154,193251.jpg4,male
