_id,data/faceRectangle/top,data/faceRectangle/width,data/faceRectangle/left,data/faceRectangle/height,data/faceId,data/attributes/age,data/attributes/gender,data/attributes/headPose/yaw,data/attributes/headPose/pitch,data/attributes/headPose/roll,data
190251.jpg1,87,130,266,130,1f3cdd43-6c2e-465a-8fe1-93ff49145650,37,female,18.6,0,-7.4,
190501.jpg1,104,133,251,133,395241cf-37e9-42ce-b098-f4cfd83890ce,50,female,22.9,0,-8.2,
190751.jpg1,84,126,303,126,add5f564-e336-461c-95bc-1aac57726850,38,female,25.6,0,-5.1,
191001.jpg1,89,131,281,131,08ef2a14-b2f3-43b4-afd2-a6ca599cdcbf,44,female,20.2,0,-5.9,
191251.jpg1,73,126,290,126,aa249dc0-bace-4b9a-89dd-be7790460388,44,female,25.7,0,-12.6,
191501.jpg1,72,128,289,128,24c330a6-9d4d-418c-be76-c6e1b1c363fa,44,female,28.1,0,-11.5,
191751.jpg1,73,130,261,130,890fbc86-d78a-42b5-857b-a7c2366c081a,44,female,-4.1,0,-1.2,
192001.jpg1,93,133,224,133,76805112-9310-423c-9c60-7fc868e52151,64,female,-17.1,0,-1.9,
192251.jpg1,99,123,238,123,03ad6180-43c3-4b90-8e9b-5cd4d944fb2d,40,female,-6.3,0,-12.3,
192501.jpg1,97,128,273,128,84f07647-534e-4072-a455-4ec73b2acf36,46,female,23.7,0,1.1,
192751.jpg1,79,154,145,154,2b399a2c-3230-4898-9b82-2625d0d10a2c,82,male,25.1,0,-15.6,
193251.jpg1,97,154,175,154,5d3cf31e-7585-42ec-8a9e-1f7a1ff47f43,72,male,21.8,0,-11,
193501.jpg1,102,150,44,150,b35548e8-265b-4eb3-af77-d40cd86bd9cd,70,male,20.8,0,-12.3,
193501.jpg2,99,113,373,113,a469a31e-adcb-4f86-8c5e-40ca59be0826,63,male,-47.3,0,16.3,
193751.jpg1,77,157,95,157,31aa75b8-f1d3-478d-98d2-15084b9f8af9,84,male,18.4,0,-4.3,
193751.jpg2,102,105,373,105,1d634389-0d36-4bc4-a0ad-b8e61ebc88ea,34,female,-51.1,0,18.2,
194001.jpg1,86,152,174,152,18c2c33d-6654-4926-8b1e-bc8f860d7fce,71,male,23.6,0,-9.9,
194251.jpg1,73,153,168,153,ab92e83d-b0df-456b-83d9-0a4f625e3399,71,male,21.8,0,-8.9,
194501.jpg1,65,68,151,68,36701be7-1308-4031-b15e-e8fe2b26b028,75,male,39.7,0,-1.7,
194501.jpg2,155,55,480,55,bcf095a3-1c55-4ea1-8807-a008787ee331,48,female,-28.2,0,6.8,
194751.jpg1,100,153,162,153,eed01aa5-b6cc-4c13-ac98-716ef8543337,81,male,-1.3,0,-1.8,
195001.jpg1,72,153,181,153,db67191c-9c59-4db7-aee1-a13c45f1fcf5,82,male,12.7,0,-6.7,
195251.jpg1,98,155,165,155,5069f961-c678-4e70-b3d1-4891ba34a25b,76,male,19.6,0,-9.7,
195501.jpg1,91,151,209,151,7d3e8440-70bb-4990-bd23-ab1582c42fc9,79,male,21.5,0,-9.9,
195751.jpg1,100,153,236,153,38705420-1600-44c3-8af8-b33d4be82003,80,male,12.4,0,-4.4,
196001.jpg1,123,142,259,142,be0dd11b-2bf5-4600-b3fe-7f0216e19ffc,66,male,34,0,-6.1,
196251.jpg1,103,150,255,150,e7f14919-27c6-4335-b634-855f198637a2,82,male,19.6,0,1.6,
196751.jpg1,94,133,303,133,f1e7daa6-c885-402b-8ac9-5a4c6c88d0b1,48,female,25.4,0,0.4,
197001.jpg1,103,141,250,141,f312ed37-51ed-4698-a937-fb01aa9950c1,54,female,1,0,-4.5,
197251.jpg1,122,130,232,130,3e53124b-948a-4b8c-b6de-041ef879c608,44,female,-28.9,0,11.9,
197501.jpg1,92,139,243,139,4c330fee-ce86-4ccd-ab39-dcc27e374e80,58,female,-1.8,0,-1.3,
197751.jpg1,115,141,289,141,a4b948b6-29a3-450e-9fb7-ddab30e10eac,46,female,16.6,0,-10.1,
198001.jpg1,115,132,396,132,8fbb2395-9b48-4764-9098-90c3a9153296,40,female,0.7,0,-5.6,
198001.jpg2,108,104,205,104,fc3d4b82-be5f-4d49-84ed-458daa79280e,71,male,52.4,0,-5.9,
198251.jpg1,109,117,156,117,a3b62128-b95f-484b-8768-9c13ef717410,84,male,15.3,0,-3.7,
198251.jpg2,82,109,435,109,001ebeed-59cd-4a8e-a2d9-e83d890d086b,36,female,5.5,0,-5.9,
198501.jpg1,96,107,314,107,179a2ac8-ca46-4a88-88aa-d679648dd189,30,female,19.1,0,-6,
198751.jpg1,130,173,379,173,c207e746-8a9c-43b2-8bd5-0804fa5b9c56,76,male,20,0,1.4,
199001.jpg1,129,175,377,175,2739cdeb-fb24-4186-a3ca-a1f318369972,77,male,20.7,0,0.4,
199251.jpg1,129,175,373,175,52156212-fcb4-4f54-9efb-54a293f1c0a9,76,male,19.3,0,-1.7,
199501.jpg1,106,103,195,103,7429a891-0303-4ce9-be2e-a2abcc3953a5,70,male,38.7,0,-7.4,
199501.jpg2,135,86,396,86,aa9bb4f7-893d-4946-97b5-7fe1bb23968b,24,female,-18.5,0,-2.4,
199751.jpg1,103,112,218,112,3bce8043-c375-4b9f-8dca-0d86e96bc32e,81,male,-1.6,0,0,
200001.jpg1,85,111,235,111,bec3df55-4d97-41e0-b497-3003f8a04119,82,male,8.2,0,0.1,
200251.jpg1,98,112,243,112,30bffd5d-357c-49e2-b39f-1450ec37d820,82,male,16.1,0,0.6,
200501.jpg1,97,108,191,108,3b631f11-33d8-412d-82fc-3c8ea8e324f3,84,male,17.5,0,-9.1,
200751.jpg1,76,112,255,112,95eaaa7b-330f-4c1b-9316-61c6bce6e0fb,81,male,16.1,0,-1.9,
201001.jpg1,102,110,214,110,151a9d3b-3062-4d0c-9c32-5c4365b4d275,81,male,-3.3,0,-4.8,
201251.jpg1,98,130,254,130,41ec72da-1b46-4a01-9307-fc7e0beb68ef,82,male,21.6,0,-6.2,
201501.jpg1,89,131,221,131,fe95e612-1d16-4efe-9a95-85fa90e976e7,82,male,17.5,0,-4.4,
201751.jpg1,38,49,456,49,0817b150-d206-4432-8230-4186f726168b,31,female,-6.3,0,-12.3,
203751.jpg1,125,119,298,119,c7384096-4e67-4367-8453-d849666f64b1,38,female,22.4,0,-16.5,
204001.jpg1,92,146,207,146,a60c81dd-df7a-4132-a6db-98c5ef6d14fc,39,male,-20.5,0,-5.6,
204501.jpg1,90,125,298,125,783ffc4a-b876-493d-9c71-c6f3444916d0,52,female,22.6,0,-2.9,
204751.jpg1,99,129,262,129,c6f2798e-8c8b-4574-b0d6-e3212d788d83,48,female,4.4,0,-4.2,
205001.jpg1,90,132,275,132,89ed4e55-4c87-4f42-82d2-5ba582e1f605,39,female,17.9,0,-5.1,
205251.jpg1,98,132,267,132,4b490b39-ed32-4299-8d6a-b8e1a65430a5,42,female,-0.3,0,-10.3,
205501.jpg1,72,130,268,130,2716261c-c998-4a43-9400-e0e57c548300,37,female,18.8,0,-13,
205751.jpg1,93,129,284,129,27e7e64c-b700-449f-8612-3494fe4ec133,39,female,26.2,0,-17.5,
206001.jpg1,103,132,289,132,a2afc667-6459-4e9a-a408-129c42100d14,47,female,16.5,0,-18.2,
206251.jpg1,101,126,339,126,d52b8682-6752-423e-8839-fed452b2f743,44,female,25,0,-17.2,
206501.jpg1,72,150,86,150,f57d45a4-425e-4be3-a206-0403675f8e11,79,male,7.7,0,-3.5,
206501.jpg2,119,125,428,125,b0592910-deb5-4172-948a-735de77238b8,36,female,6.5,0,-11,
206751.jpg1,113,141,78,141,471b3cf7-66a4-4d9c-a0e2-ae69bd84ff46,83,male,2,0,-5,
206751.jpg2,95,128,467,128,636fefb8-18d7-4aef-8661-71c25a15f614,48,female,9.9,0,-8.1,
207001.jpg1,106,133,292,133,0ead1dc9-1fe3-457c-a1f5-9d0247ca00c2,40,female,11,0,-7.9,
207251.jpg1,92,135,312,135,0b7c86a7-6960-4c0d-83b4-085c85553111,40,female,18.6,0,-10,
207751.jpg1,76,156,238,156,822ac492-fadf-4040-9a8d-0e642185151d,82,male,13,0,-12.4,
208001.jpg1,110,152,137,152,f72abb63-59c7-419e-8cea-334a6aee3b99,86,male,7.3,0,-7.2,
208251.jpg1,65,149,279,149,66c2711e-2ef0-4043-8204-a1f06c96cb9a,66,male,33.5,0,-4.1,
208501.jpg1,103,147,264,147,2c91dd96-a8cb-4aff-8aba-98341472df7b,78,male,18.9,0,-12.8,
208751.jpg1,160,79,421,79,c67c3efa-5c7b-435a-ba57-60d19096894c,30,female,39.2,0,-0.6,
209001.jpg1,85,156,206,156,7bed1db0-9d63-415c-a69a-dd4f0d4372be,84,male,-2.3,0,-2.4,
209251.jpg1,93,154,262,154,d8b7089f-2057-4538-a2b4-830fb201373b,82,male,8.3,0,-8.5,
209501.jpg1,67,151,280,151,70b4f9e3-840f-4168-8eec-8ada6f524bcf,82,male,18.9,0,-0.8,
209751.jpg1,110,150,215,150,ff1c30c1-6840-4fdd-9a49-6f667ee9c556,74,male,24.5,0,-7.2,
210001.jpg1,91,193,149,193,860c9049-c911-4f59-9e20-311cce5a1cf6,72,male,16.5,0,-9.5,
210251.jpg1,59,191,218,191,c539767b-a42e-46a2-9cc3-d1043d800144,78,male,20.2,0,-7,
210501.jpg1,131,185,207,185,0bcb6844-8746-4cfc-b805-853bb9dc037e,72,male,20.7,0,-8.3,
210751.jpg1,60,189,206,189,c8bbc636-ff77-4dda-aad0-8c2da923f31b,82,male,-3.2,0,2.2,
211001.jpg1,99,177,206,177,47627e21-d259-45be-9ac5-c1799a51bb6d,71,male,31.1,0,-7.9,
211501.jpg1,85,127,292,127,1d54b6d9-43e6-4dab-b558-916bf4cb2d5d,48,female,20.5,0,2.1,
211751.jpg1,88,129,294,129,856f32e8-7420-44ff-8c39-18a6d9ffb399,54,female,21.4,0,2.7,
212001.jpg1,103,151,226,151,4e5376a1-7067-47d2-87eb-d3bf1a09f117,46,female,-1.4,0,-8,
212251.jpg1,108,157,226,157,88082162-93e3-4ef2-aca0-44a041baaae9,46,female,-3.6,0,-9.7,
212501.jpg1,139,160,210,160,ae1235e4-8715-4e1b-871e-c7830d40fb8e,46,female,5.1,0,-5.7,
212751.jpg1,121,149,270,149,238a05c1-078f-4822-aa27-353c2c4022cd,44,female,6.9,0,-5.7,
213001.jpg1,119,159,320,159,a2023b9a-a5f2-4eb9-a333-dc547fc027fe,43,female,18.4,0,0.1,
213251.jpg1,100,157,304,157,cd5bb095-fce8-4e5c-84e1-611d2654f234,46,female,12.8,0,-7.4,
213501.jpg1,104,156,285,156,52b1b6a2-d4a5-41bb-9652-c4c2b51a750b,45,female,9,0,-5.9,
213751.jpg1,103,153,243,153,261e523e-a8fe-4466-abf7-8bc46983771e,42,female,-6.8,0,-3,
214001.jpg1,100,158,270,158,1a48357d-93da-429c-ba6c-8e30aed93d8e,46,female,-4.9,0,-0.6,
214251.jpg1,95,146,268,146,6e19a205-3db9-4865-84af-a42f0af94799,44,female,12,0,-7.5,
214501.jpg1,128,154,250,154,512acbfc-dd1a-4da7-905e-bce8662329e5,26,female,-8.9,0,-0.5,
214751.jpg1,86,162,246,162,e26cefec-ecef-4f80-82d2-1f670fe0c021,54,female,-5.3,0,-6.9,
215001.jpg1,103,153,259,153,db536b2d-5b57-4361-abed-4de668d6ab51,44,female,-0.2,0,3.3,
215251.jpg1,79,147,250,147,259f2de7-35e1-472d-adc3-13f852762154,46,female,19,0,-13.2,
215751.jpg1,139,162,297,162,1a7e8df7-e1f4-49bc-9742-c4786a2f5b8e,40,female,0.8,0,7.2,
216001.jpg1,86,136,438,136,29713fcb-098a-4822-873d-5ecf17fbad10,40,female,8.9,0,-9.3,
216251.jpg1,123,146,99,146,7edbe990-6253-4c93-8c22-da5aa2bf21c9,83,male,11,0,3.3,
216251.jpg2,92,117,475,117,a51706e3-6259-42ed-9089-e4ec74fb6307,44,female,24.7,0,-5.4,
216501.jpg1,101,155,112,155,483146db-edb6-4f20-b22e-211269483303,82,male,8.6,0,-13.1,
216501.jpg2,89,121,390,121,0a1b661b-c273-43ac-aad6-ad38cbc85e96,53,female,16.2,0,-8.1,
216751.jpg1,74,158,94,158,97361eb9-fb53-47fa-9270-96a07acdc869,74,male,21.2,0,-7,
216751.jpg2,81,105,401,105,b01e2eeb-126f-4174-aa83-caebcbd70ec6,34,female,-43.6,0,7.2,
217001.jpg1,90,100,391,100,ee17e657-4468-460e-a996-e177ad46c780,34,female,-36.5,0,3.5,
217251.jpg1,147,105,422,105,756eff72-02d7-4ca1-898f-a8c720d1f82f,44,female,7.9,0,-8.8,
217751.jpg1,84,112,282,112,9aaf4326-1cf7-4f03-a934-d00643d6f3ec,68,female,13.3,0,-7.3,
218001.jpg1,88,116,298,116,8eef5c87-f670-4615-ba5f-de8c0dd0a585,38,female,5.2,0,-4,
218251.jpg1,78,122,262,122,b39e313a-8c3d-4884-b6ce-2147e0b5bc87,50,female,-5.7,0,-0.5,
218501.jpg1,79,110,292,110,837a64f0-1125-4905-a9a6-8b2385b1e0c4,60,female,3.6,0,2.8,
218751.jpg1,78,117,257,117,83cf827c-09e9-46ec-8ae8-e615e38aefc7,44,female,-3.5,0,0.2,
219001.jpg1,89,116,260,116,f2c96261-becc-4728-8c45-0dcd9d1c4a82,39,female,-16.4,0,1.9,
219251.jpg1,73,122,248,122,46383ef8-e6df-4087-830f-da7fd006d584,46,female,-16.3,0,8.4,
219501.jpg1,77,124,239,124,58580d75-adba-4885-b04f-864c203fa6fa,52,female,-4.1,0,-8.3,
219751.jpg1,82,178,177,178,3d857ae3-802f-4513-b1cd-fc1cb5c3c2b2,74,male,-1.9,0,-1.3,
220001.jpg1,124,180,171,180,22fc4112-cca6-49c8-a8c5-285f80b9e3b1,82,male,-4,0,-11,
220251.jpg1,99,34,261,34,732be384-8d9c-48cb-a0b3-9954b0087429,40,male,2.7,0,-0.9,
220251.jpg2,108,25,360,25,39d4de08-64c1-4360-bad2-8b944c739b66,46,female,7.3,0,-0.4,
220501.jpg1,89,54,230,54,a30ef1e0-28b5-4c92-8974-49af6f9f5b13,37,male,-4.9,0,-9.4,
220501.jpg2,84,45,386,45,2773d98c-090a-409a-ab59-d02d247bf833,45,female,-8.4,0,-6,
220751.jpg1,87,60,192,60,0a4f7d80-8299-4887-9829-ba29707fc2c7,39,male,-3.6,0,-8.6,
220751.jpg2,94,51,380,51,e9944b46-f917-49c5-9015-ac72d3ab4cf8,40,female,-9.5,0,-5.5,
221001.jpg1,67,52,141,52,c6c1e8c3-0bf0-4fea-98f2-e531698cf211,76,male,12.7,0,-6.1,
221001.jpg2,102,48,429,48,e225c526-17b9-4925-97ec-d21c44edcedc,30,female,20.6,0,-3.3,
221251.jpg1,79,49,269,49,e24b2a06-9853-4c52-919e-43da74201a5f,36,female,41.5,0,-1.9,
